path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label
data\raw\public_v9\echoes_fma_paired\real\fma_106336.mp3,0,0,0,0,1,fma_artist_10484,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_106336,echoes_fma::106336,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,80f7dffb4849fc1f179391ff0dec8d0734420bf6b0b28fb10baa4dd92bc6a134,echoes_fma::106336,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Evil_Cannot_Create_Caleb_Lemond_suno_TTA_001.mp3,1,0,1,0,1,fma_artist_21957,Echoes::suno,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_135341,echoes_fma::135341,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,4aa0de641c42623d7fb3ee70d5ca97e48c7061f6174497cf3fbb4ffcd3c0fc70,echoes_fma::135341,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Evil_Cannot_Create_Caleb_Lemond_udio_TTA_001.mp3,1,0,1,0,1,fma_artist_21957,Echoes::udio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_135341,echoes_fma::135341,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,f1f9ce7d1ff7ff19db342a453bc1a526676d34d35f01f39941cdfabbd8532f61,echoes_fma::135341,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_140324.mp3,0,0,0,0,1,fma_artist_22467,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_140324,echoes_fma::140324,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,094521108f716020204f2f4d1f7fd55150f129a8b78cf53309d2c8e2bc081412,echoes_fma::140324,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Flashback_Seclorance_brev_TTA_001.mp3,1,0,1,0,1,fma_artist_22467,Echoes::brev,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_140324,echoes_fma::140324,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,50ab7f24c50ad1e4e1a9cf3a20aa7d15addb28c2df3dfc695b7a5414a42314a7,echoes_fma::140324,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Flashback_Seclorance_elevenlabs_TTA_001.mp3,1,0,1,0,1,fma_artist_22467,Echoes::elevenlabs,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_140324,echoes_fma::140324,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,aa0320a39461f624f1c7faf8bbf304502a59e993bcf5eaebb1dbe36363fff17e,echoes_fma::140324,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Flashback_Seclorance_mubert_TTA_001.mp3,1,0,1,0,1,fma_artist_22467,Echoes::mubert,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_140324,echoes_fma::140324,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,782f1416d615d758f6ea0bdc1d191ad27afaae6ae45068e7f0bfeb8b413f13e8,echoes_fma::140324,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Flashback_Seclorance_producer_ATA_001.mp3,1,0,1,0,1,fma_artist_22467,Echoes::producer,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_140324,echoes_fma::140324,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,8c07fccc0392da6c98dadce3108362146fcce0a3299e0cf2077bac0de8bacee3,echoes_fma::140324,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Flashback_Seclorance_suno_TTA_001.mp3,1,0,1,0,1,fma_artist_22467,Echoes::suno,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_140324,echoes_fma::140324,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,0ed78b34448c42b8964b053b6b3ec66b0ee61c2a80ce0656942277d42ba2236e,echoes_fma::140324,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Flashback_Seclorance_udio_TTA_001.mp3,1,0,1,0,1,fma_artist_22467,Echoes::udio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_140324,echoes_fma::140324,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,2a1438b24680c32cac97b0c96b53b0cd918d11442b5a536b2fb5222ea27f1185,echoes_fma::140324,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_143051.mp3,0,0,0,0,1,fma_artist_22774,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_143051,echoes_fma::143051,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,44c528eece5fdad2382345fa6c405b7604c12f1bfc5164424bded94d9ae5a2f3,echoes_fma::143051,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Edge_Mystery_Mammal_acestep_TTA_001.mp3,1,0,1,0,1,fma_artist_22774,Echoes::acestep,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_143051,echoes_fma::143051,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,6bdb3ac939308e940a5b5898cade15bd21bb94d4e2e35937735c639489dac64b,echoes_fma::143051,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Edge_Mystery_Mammal_audioldm_ATA_001.mp3,1,0,1,0,1,fma_artist_22774,Echoes::audioldm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_143051,echoes_fma::143051,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,58e26401fe5727abbff6c9d61019366d55e2996fca2643a0a0bb295a1d54c8a8,echoes_fma::143051,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Edge_Mystery_Mammal_brev_TTA_001.mp3,1,0,1,0,1,fma_artist_22774,Echoes::brev,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_143051,echoes_fma::143051,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,7314f11257ea5bae3284ea6d0f065622e60ca781120478528497f96bb8ab1fb1,echoes_fma::143051,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Edge_Mystery_Mammal_elevenlabs_TTA_001.mp3,1,0,1,0,1,fma_artist_22774,Echoes::elevenlabs,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_143051,echoes_fma::143051,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,d8c501f5d910003448ac1656f55f5c98798f888698490c8e7018317c5c6e8aa0,echoes_fma::143051,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Edge_Mystery_Mammal_mubert_TTA_001.mp3,1,0,1,0,1,fma_artist_22774,Echoes::mubert,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_143051,echoes_fma::143051,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,e1a9d221af76e73b0da5ef5af227df7e52c9fdcec7affbf275a7fc4031326958,echoes_fma::143051,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Edge_Mystery_Mammal_musicgen_ATA_001.wav,1,0,1,0,1,fma_artist_22774,Echoes::musicgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_143051,echoes_fma::143051,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,74f49696183fe212d603107a38128afe1c95501ac30754a8a68dcc8f5e6af770,echoes_fma::143051,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Edge_Mystery_Mammal_producer_ATA_001.mp3,1,0,1,0,1,fma_artist_22774,Echoes::producer,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_143051,echoes_fma::143051,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,926b44effebfd8f37784914809e7b6b099c38f488823e984a2cb4ec304081524,echoes_fma::143051,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Edge_Mystery_Mammal_suno_TTA_001.mp3,1,0,1,0,1,fma_artist_22774,Echoes::suno,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_143051,echoes_fma::143051,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,ee170c440946a96678405119db9cc976a6bbcf5ca1a009ff435414d5ac95301a,echoes_fma::143051,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Edge_Mystery_Mammal_udio_TTA_001.mp3,1,0,1,0,1,fma_artist_22774,Echoes::udio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_143051,echoes_fma::143051,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,8c0cc7a3ab36635476eea4230e6d9cd0eaa4a9883eaee602d90f40570fcd53ae,echoes_fma::143051,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_145816.mp3,0,0,0,0,1,fma_artist_21691,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145816,echoes_fma::145816,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,1c4852b19e735b3d2f6234d3313c39bbddec1a2f70c0bdcb04b44d6bff2cede9,echoes_fma::145816,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Clay_Heart_Nihilore_acestep_TTA_001.mp3,1,0,1,0,1,fma_artist_21691,Echoes::acestep,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145816,echoes_fma::145816,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,88c410fe1a37aaffe4333e3c577281ac938c04eaf3d258f57c375a84cc87f52c,echoes_fma::145816,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Clay_Heart_Nihilore_audioldm_ATA_001.mp3,1,0,1,0,1,fma_artist_21691,Echoes::audioldm,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145816,echoes_fma::145816,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,11963940068523a65a4878f119bf76b6176960c05e0b7e7862e5dd6d73e17982,echoes_fma::145816,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Clay_Heart_Nihilore_brev_TTA_001.mp3,1,0,1,0,1,fma_artist_21691,Echoes::brev,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145816,echoes_fma::145816,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,b8959527d24fc00e40fb0e02d6404439acc94de499105c6ab3bb96e474852e3d,echoes_fma::145816,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Clay_Heart_Nihilore_elevenlabs_TTA_001.mp3,1,0,1,0,1,fma_artist_21691,Echoes::elevenlabs,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145816,echoes_fma::145816,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,6857c32f93ed3f5a6f59db18f3a03dd07d02bf6c2117c62be4fded69c6923a94,echoes_fma::145816,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Clay_Heart_Nihilore_mubert_TTA_001.mp3,1,0,1,0,1,fma_artist_21691,Echoes::mubert,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145816,echoes_fma::145816,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,bb20a1931700b08864735dbb0c999d362d84ab022f32be69e671cecbdf4f4356,echoes_fma::145816,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Clay_Heart_Nihilore_musicgen_ATA_001.wav,1,0,1,0,1,fma_artist_21691,Echoes::musicgen,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145816,echoes_fma::145816,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,b01cf7fa124cfd71adb1b8f36974315d149e0de151ca3f16ab150e3d153db98f,echoes_fma::145816,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Clay_Heart_Nihilore_producer_ATA_001.mp3,1,0,1,0,1,fma_artist_21691,Echoes::producer,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145816,echoes_fma::145816,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,f1eff916d2b90fa00b988f7166583d34de1aa0ee317df7596a97f033a238d9eb,echoes_fma::145816,train,ATA,fake
data\raw\public_v9\echoes_fma_paired\fake\Clay_Heart_Nihilore_stableaudio_TTA_001.mp3,1,0,1,0,1,fma_artist_21691,Echoes::stableaudio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145816,echoes_fma::145816,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,f7b694fe79ee207cd5d3a7cbca4f382f8fc1102f92809f87d1d22b50691e3f74,echoes_fma::145816,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Clay_Heart_Nihilore_suno_TTA_001.mp3,1,0,1,0,1,fma_artist_21691,Echoes::suno,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145816,echoes_fma::145816,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,3be6109210242aacc3719607d479395d073d6af6494d8ead9528510e42550a90,echoes_fma::145816,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\fake\Clay_Heart_Nihilore_udio_TTA_001.mp3,1,0,1,0,1,fma_artist_21691,Echoes::udio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145816,echoes_fma::145816,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/3.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,63b6cacaa23f60210a83d99caf5a616c2373a966a05b4267180b80402407c1bb,echoes_fma::145816,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_145916.mp3,0,0,0,0,1,fma_artist_23219,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145916,echoes_fma::145916,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,2ce8c45355d24f10e9fb87148ca6bdb6ebd8e97ae9487d979fa3927d8cb2d0ef,echoes_fma::145916,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\End_of_the_Line_H-LR_stableaudio_TTA_001.mp3,1,0,1,0,1,fma_artist_23219,Echoes::stableaudio,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_145916,echoes_fma::145916,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,5450a4fdb84b60dbde2fbf52819f907cc72cd61b246ff4029e1ee5d8f1789475,echoes_fma::145916,train,TTA,fake
data\raw\public_v9\echoes_fma_paired\real\fma_147380.mp3,0,0,0,0,1,fma_artist_19741,Echoes::FMA_original,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_147380,echoes_fma::147380,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,e185a1dff0e362fa0fa1660797f888192f18e191d9aeb7d31ccdd349ea9d4a16,echoes_fma::147380,train,TTA,real
data\raw\public_v9\echoes_fma_paired\fake\Electric_Girlfriend_The_Zombie_Dandies_acestep_TTA_001.mp3,1,0,1,0,1,fma_artist_19741,Echoes::acestep,echoes_fma_paired,echoes_fma_paired,Octavian97/Echoes + official FMA,fma_147380,echoes_fma::147380,https://huggingface.co/datasets/Octavian97/Echoes ; https://github.com/mdeff/fma,Echoes 14b0c76c6a691c42fadfab9fb6a4eb1ee8c628a2; FMA metadata rc1,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,YES,FOLLOW_CC_ATTRIBUTION_AND_SHAREALIKE,FOLLOW_ORIGINAL_FMA_TRACK_LICENSE,Echoes-FMA-paired,f451dcfb54c9da6804946cf186c59d2be5a65932656214b8b1f7109ad18bc249,echoes_fma::147380,train,TTA,fake
