path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,base_voice_id,base_music_id,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction,mix_snr_db
data/generated_v8/audio/train/voice/proc_voice_train_00074__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_07,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00074,proc::voice::train::00074,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,cdc732a03ba1e94f50ab10449a58711e34250769b22ab70a4d74ca327111fec6,proc::voice::train::00074,140ed1760d0553a32b24fa7f690ea283c7856c4273a4080a6051be78d4708bb8,23684982,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,4.398000,16000,0.73471040,0.22619519,-0.00001044,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00074__codec_phase.wav,1,1,0,1,0,proc_train_speaker_07,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00074,proc::voice::train::00074,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,cdc732a03ba1e94f50ab10449a58711e34250769b22ab70a4d74ca327111fec6,proc::voice::train::00074,f149fafc65e13a9165faa3629fce19dae665ce965205e5c84f27aa1c2f12fce3,23684982,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,4.398000,16000,0.84943128,0.23103927,-0.00000587,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00075__additive_formant.wav,1,1,0,1,0,proc_train_speaker_08,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00075,proc::voice::train::00075,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1c00ac07610f7b2f426f462cd151d48f96cca0ee49054310e8e86361ac90a693,proc::voice::train::00075,add1e7f004c47187ca9e16fdffaa710a2d2efee699451580731a27e1adb99af9,23684983,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,6.491000,16000,0.85175884,0.12234104,-0.00000023,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00075__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_08,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00075,proc::voice::train::00075,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1c00ac07610f7b2f426f462cd151d48f96cca0ee49054310e8e86361ac90a693,proc::voice::train::00075,1a7c43e91ff0c1cadfc5df37f41f712c3ae0366de59b04076f4766333f2b1cc1,23684983,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,6.491000,16000,0.78080201,0.19276815,-0.00000772,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00075__codec_phase.wav,1,1,0,1,0,proc_train_speaker_08,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00075,proc::voice::train::00075,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1c00ac07610f7b2f426f462cd151d48f96cca0ee49054310e8e86361ac90a693,proc::voice::train::00075,456c2768c39cd58aad0c6138eef3e2e5d2ff8fc8ecb0a856c5206105b4fb8cbc,23684983,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,6.491000,16000,0.90165788,0.21022228,-0.00000467,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00076__additive_formant.wav,1,1,0,1,0,proc_train_speaker_09,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00076,proc::voice::train::00076,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,980e7e06be7e1a06270ac5e8bea1509a6457e32633e2d4fc972c8167476804ff,proc::voice::train::00076,7a2f85ac653e5d111ab79d5bcf5e566a7781c9f744bb8a367b6515f8c70e4fab,23684984,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,5.872000,16000,0.89848542,0.17557705,-0.00000006,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00076__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_09,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00076,proc::voice::train::00076,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,980e7e06be7e1a06270ac5e8bea1509a6457e32633e2d4fc972c8167476804ff,proc::voice::train::00076,ea3b7a8f8fbe46353fa54d30856a5bc665826e5b1e62f3c604bfc5244541e586,23684984,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,5.872000,16000,0.73584706,0.22342694,-0.00001128,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00076__codec_phase.wav,1,1,0,1,0,proc_train_speaker_09,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00076,proc::voice::train::00076,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,980e7e06be7e1a06270ac5e8bea1509a6457e32633e2d4fc972c8167476804ff,proc::voice::train::00076,30e836cf8f9d8737f70e36ef913f66edd6d9da3ea1bd96921fd80c66d94d5fe4,23684984,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,5.872000,16000,0.83984333,0.24619170,-0.00000954,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00077__additive_formant.wav,1,1,0,1,0,proc_train_speaker_10,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00077,proc::voice::train::00077,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,a7bb3956c43d0e6af4cccbd3491bdf47744e109a69fac767e891421e202a3bb4,proc::voice::train::00077,68343829404b28d026ae83c51e054aad9f3c82d96163c1f7a17d9b4bba477381,23684985,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,7.157000,16000,0.91812313,0.20819913,-0.00000183,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00077__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_10,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00077,proc::voice::train::00077,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,a7bb3956c43d0e6af4cccbd3491bdf47744e109a69fac767e891421e202a3bb4,proc::voice::train::00077,d200b64cda7abc394ef80ce7d21e26edb950066ff969590465d3120209d841a6,23684985,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,7.157000,16000,0.91217971,0.27639165,-0.00000700,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00077__codec_phase.wav,1,1,0,1,0,proc_train_speaker_10,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00077,proc::voice::train::00077,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,a7bb3956c43d0e6af4cccbd3491bdf47744e109a69fac767e891421e202a3bb4,proc::voice::train::00077,3f84d6bd139a252b40dc0c251aec633d942ce77cd02c22a5d21c8d8015aa0135,23684985,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,7.157000,16000,0.80122036,0.20383021,-0.00000106,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00078__additive_formant.wav,1,1,0,1,0,proc_train_speaker_11,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00078,proc::voice::train::00078,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,4d1b10fb1419275bf577ef096b8946c0e0ad931e1044fdd85372855192e600bd,proc::voice::train::00078,18e31d663cdf7119dd3b448c99648045d3960c700f24430b5bdf5a7a75785a96,23684986,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,6.476000,16000,0.79413021,0.13318198,-0.00000515,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00078__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_11,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00078,proc::voice::train::00078,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,4d1b10fb1419275bf577ef096b8946c0e0ad931e1044fdd85372855192e600bd,proc::voice::train::00078,f7455d136b63e31895128c234dc362f98e7f0b7ca723d1c57df4b93b6b782e53,23684986,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,6.476000,16000,0.84793961,0.23814455,-0.00002029,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00078__codec_phase.wav,1,1,0,1,0,proc_train_speaker_11,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00078,proc::voice::train::00078,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,4d1b10fb1419275bf577ef096b8946c0e0ad931e1044fdd85372855192e600bd,proc::voice::train::00078,74c33d351637b82dc9a6884cd5ab088a3c34be51d224db6136a112b254843321,23684986,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,6.476000,16000,0.72284794,0.19423798,-0.00001060,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00079__additive_formant.wav,1,1,0,1,0,proc_train_speaker_12,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00079,proc::voice::train::00079,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,bd6d1ab21c330bc8ef7822506bcd41bdfce5b1bfa5c5f2652231028c8dbab573,proc::voice::train::00079,3bd47447900880e00fd7d4eb39155ada661d17789620a2f492ad4ab528180683,23684987,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,3.698000,16000,0.80925685,0.19114584,0.00000021,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00079__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_12,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00079,proc::voice::train::00079,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,bd6d1ab21c330bc8ef7822506bcd41bdfce5b1bfa5c5f2652231028c8dbab573,proc::voice::train::00079,f6c49af5fee5055415a48de8f98ad353c94975783bbe73b4a2f256458b8a1200,23684987,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,3.698000,16000,0.79090697,0.25649182,-0.00001347,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00079__codec_phase.wav,1,1,0,1,0,proc_train_speaker_12,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00079,proc::voice::train::00079,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,bd6d1ab21c330bc8ef7822506bcd41bdfce5b1bfa5c5f2652231028c8dbab573,proc::voice::train::00079,a322aaed88b9f0d237c15b4141759146b0304cc10b4985485277b36e2ff28189,23684987,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,3.698000,16000,0.80468494,0.23957213,-0.00000399,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00080__additive_formant.wav,1,1,0,1,0,proc_train_speaker_13,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00080,proc::voice::train::00080,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1f69e1112d7bac2a6e06947cbe6da4d057f68c3c1ac4a878f966a9cc073efa72,proc::voice::train::00080,0ddd61b8fc31f9cff6c378b11c244703eb9e4320b8fcbce26ee4fbd37a5af913,23684988,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,6.855000,16000,0.78595585,0.16600029,-0.00000144,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00080__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_13,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00080,proc::voice::train::00080,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1f69e1112d7bac2a6e06947cbe6da4d057f68c3c1ac4a878f966a9cc073efa72,proc::voice::train::00080,fc33d1cfe87ce5c11b09577842d4b3f6aabc1b917fe6ab49c6fc592bab435ff9,23684988,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,6.855000,16000,0.90533072,0.23905455,-0.00000386,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00080__codec_phase.wav,1,1,0,1,0,proc_train_speaker_13,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00080,proc::voice::train::00080,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1f69e1112d7bac2a6e06947cbe6da4d057f68c3c1ac4a878f966a9cc073efa72,proc::voice::train::00080,18f5f1be28494d1165fe26ec1e43e72cf84976d9018c3676aa6ebd4f2b50b0f0,23684988,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,6.855000,16000,0.87001473,0.18578950,-0.00000425,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00081__additive_formant.wav,1,1,0,1,0,proc_train_speaker_14,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00081,proc::voice::train::00081,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,f0e7996da360a793ec07d7ba9a99c194433d1cdf32824340b0e0deabe1135ce2,proc::voice::train::00081,e694a82bf61f202f79942806ce95ba9a6422ace80681985cc642ee56f080b6b9,23684989,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,3.478000,16000,0.91540098,0.20776013,0.00000742,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00081__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_14,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00081,proc::voice::train::00081,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,f0e7996da360a793ec07d7ba9a99c194433d1cdf32824340b0e0deabe1135ce2,proc::voice::train::00081,606ae29805e5ae945521d2041e369bed723a18b75c6c193ff11a175c482f3a25,23684989,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,3.478000,16000,0.76440465,0.21672378,-0.00000068,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00081__codec_phase.wav,1,1,0,1,0,proc_train_speaker_14,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00081,proc::voice::train::00081,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,f0e7996da360a793ec07d7ba9a99c194433d1cdf32824340b0e0deabe1135ce2,proc::voice::train::00081,26cf858b096c996d88b2d0af780d37e92fb1e5f5bee984fbe88a8862dfc2298a,23684989,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,3.478000,16000,0.77252638,0.17888384,0.00000725,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00082__additive_formant.wav,1,1,0,1,0,proc_train_speaker_15,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00082,proc::voice::train::00082,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1f6b86115263dfc89f347f87a6c3425337229df0343806e798567fb3938b32a3,proc::voice::train::00082,e9d0eea60b93976d99c553b362e04b4e557009ac0eafe86cd71a5a9aa8579736,23684990,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,6.132000,16000,0.91208327,0.19447228,-0.00000014,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00082__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_15,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00082,proc::voice::train::00082,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1f6b86115263dfc89f347f87a6c3425337229df0343806e798567fb3938b32a3,proc::voice::train::00082,4303ded56a5122d45d6d5adc199aa47faef19722106ef3ca158eb63d4b7ea9b2,23684990,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,6.132000,16000,0.85868084,0.26572112,-0.00001254,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00082__codec_phase.wav,1,1,0,1,0,proc_train_speaker_15,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00082,proc::voice::train::00082,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1f6b86115263dfc89f347f87a6c3425337229df0343806e798567fb3938b32a3,proc::voice::train::00082,5349fe68847abc44697b40fa34fe4b7c14a01600ecf5377a206a1fced1f25bc4,23684990,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,6.132000,16000,0.81299418,0.24570562,-0.00000516,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00083__additive_formant.wav,1,1,0,1,0,proc_train_speaker_16,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00083,proc::voice::train::00083,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,7f458d83e643d556723f23219a255627bfaa7094b88209bb7130354be00f19a9,proc::voice::train::00083,3a58b6e94deb1cb420393926a83b35ddf3e22448fc903d5f97a5a7abc75a5b97,23684991,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,4.825000,16000,0.72231179,0.18536793,-0.00000214,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00083__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_16,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00083,proc::voice::train::00083,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,7f458d83e643d556723f23219a255627bfaa7094b88209bb7130354be00f19a9,proc::voice::train::00083,76e868794fbb1ea45f9dff2773f8db6e4b767d7cf03bd9c566c091fde0db0365,23684991,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,4.825000,16000,0.88862139,0.30557212,-0.00001214,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00083__codec_phase.wav,1,1,0,1,0,proc_train_speaker_16,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00083,proc::voice::train::00083,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,7f458d83e643d556723f23219a255627bfaa7094b88209bb7130354be00f19a9,proc::voice::train::00083,ef9b6a8d1152f3614b60699e974f96a150b3ce4138c4ae1d65e1ba81e59cd78e,23684991,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,4.825000,16000,0.72847867,0.21734074,-0.00000204,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00084__additive_formant.wav,1,1,0,1,0,proc_train_speaker_17,proc_voice_additive_formant,project_procedural_v8,procedural_v8,,proc_voice_train_00084,proc::voice::train::00084,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,bec340d3f1cc69d15c703259a52987e09a849aa8194287b69581ff3047fb2cf6,proc::voice::train::00084,16ac37888106e5ee054493952e27ee44c44c4d2510ce4562676b5931e76a024c,23684992,proc_voice_additive_formant,train,numpy_scipy_project_generator,NO,,,5.033000,16000,0.75424522,0.15779417,0.00000016,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00084__pulse_lpc.wav,1,1,0,1,0,proc_train_speaker_17,proc_voice_pulse_lpc,project_procedural_v8,procedural_v8,,proc_voice_train_00084,proc::voice::train::00084,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,bec340d3f1cc69d15c703259a52987e09a849aa8194287b69581ff3047fb2cf6,proc::voice::train::00084,13972b2ac031557961b7aabb025d54d7b4c53105b0fd17d8fac2d1b6009f60fe,23684992,proc_voice_pulse_lpc,train,numpy_scipy_project_generator,NO,,,5.033000,16000,0.85866123,0.26205919,-0.00001749,0.00000000,
data/generated_v8/audio/train/voice/proc_voice_train_00084__codec_phase.wav,1,1,0,1,0,proc_train_speaker_17,proc_voice_codec_phase,project_procedural_v8,procedural_v8,,proc_voice_train_00084,proc::voice::train::00084,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,bec340d3f1cc69d15c703259a52987e09a849aa8194287b69581ff3047fb2cf6,proc::voice::train::00084,2be36b9fbc46b321836fa0d2af256af5c3c136ee664a0e9d809d12257f396d0b,23684992,proc_voice_codec_phase,train,numpy_scipy_project_generator,NO,,,5.033000,16000,0.81806886,0.24091096,-0.00001457,0.00000000,
