path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,calibration_fold,augment,data_role
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0113.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0223.wav,1,1,1,1,1,mix::wavefake_31e31e::fake_music_AudioLDM2_22,mix::WF2::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0113::fake_music_AudioLDM2_0223::11::8,mix::wavefake::LJ015-0113::generated_music::fake_music_generator_0223,wavefake::LJ015-0113,generated_music::fake_music_generator_0223,voice_then_music,5.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0187.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0043.wav,1,1,1,1,1,mix::wavefake_a4435f::fake_music_AudioLDM2_4,mix::WF4::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ050-0187::fake_music_AudioLDM2_0043::11::9,mix::wavefake::LJ050-0187::generated_music::fake_music_generator_0043,wavefake::LJ050-0187,generated_music::fake_music_generator_0043,music_then_voice,10.0,0.75,0.0,0.05,0.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0043.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,1,1,1,1,1,mix::wavefake_3f9f86::fake_music_AudioLDM2_14,mix::WF2::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0043::fake_music_AudioLDM2_0147::11::10,mix::wavefake::LJ043-0043::generated_music::fake_music_generator_0147,wavefake::LJ043-0043,generated_music::fake_music_generator_0147,partial_overlap,15.0,0.1,0.1,0.1,3.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0043.wav|data\raw\fake_music_generated\fake_music_MusicGen_0060.wav,1,1,1,1,1,mix::wavefake_3f9f86::fake_music_MusicGen_6,mix::WF2::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0043::fake_music_MusicGen_0060::11::11,mix::wavefake::LJ043-0043::generated_music::fake_music_generator_0060,wavefake::LJ043-0043,generated_music::fake_music_generator_0060,crossfade,-15.0,0.25,0.5,0.25,-6.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0113.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0167.wav,1,1,1,1,1,mix::wavefake_31e31e::fake_music_AudioLDM2_16,mix::WF2::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0113::fake_music_AudioLDM2_0167::11::12,mix::wavefake::LJ015-0113::generated_music::fake_music_generator_0167,wavefake::LJ015-0113,generated_music::fake_music_generator_0167,simultaneous,-10.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0187.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0011.wav,1,1,1,1,1,mix::wavefake_a4435f::fake_music_AudioLDM2_1,mix::WF4::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ050-0187::fake_music_AudioLDM2_0011::11::13,mix::wavefake::LJ050-0187::generated_music::fake_music_generator_0011,wavefake::LJ050-0187,generated_music::fake_music_generator_0011,voice_then_music,-5.0,0.75,0.0,0.05,0.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0017_WF4_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0223.wav,1,1,1,1,1,mix::wavefake_7122c4::fake_music_AudioLDM2_22,mix::WF4::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0017::fake_music_AudioLDM2_0223::11::14,mix::wavefake::LJ017-0017::generated_music::fake_music_generator_0223,wavefake::LJ017-0017,generated_music::fake_music_generator_0223,music_then_voice,0.0,0.1,0.1,0.1,3.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0103.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_AudioLDM2_10,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_AudioLDM2_0103::11::15,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0103,wavefake::LJ017-0043,generated_music::fake_music_generator_0103,partial_overlap,5.0,0.25,0.5,0.25,-6.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0031.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,1,1,1,1,1,mix::wavefake_7c208b::fake_music_AudioLDM2_9,mix::WF4::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0031::fake_music_AudioLDM2_0095::11::16,mix::wavefake::LJ017-0031::generated_music::fake_music_generator_0095,wavefake::LJ017-0031,generated_music::fake_music_generator_0095,crossfade,10.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0113_WF5_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0103.wav,1,1,1,1,1,mix::wavefake_31e31e::fake_music_AudioLDM2_10,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0113::fake_music_AudioLDM2_0103::11::17,mix::wavefake::LJ015-0113::generated_music::fake_music_generator_0103,wavefake::LJ015-0113,generated_music::fake_music_generator_0103,simultaneous,15.0,0.75,0.0,0.05,0.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,1,1,1,1,1,mix::wavefake_68e1c6::fake_music_AudioLDM2_14,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ044-0100::fake_music_AudioLDM2_0147::11::18,mix::wavefake::LJ044-0100::generated_music::fake_music_generator_0147,wavefake::LJ044-0100,generated_music::fake_music_generator_0147,voice_then_music,-15.0,0.1,0.1,0.1,3.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0113.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0043.wav,1,1,1,1,1,mix::wavefake_31e31e::fake_music_AudioLDM2_4,mix::WF2::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0113::fake_music_AudioLDM2_0043::11::19,mix::wavefake::LJ015-0113::generated_music::fake_music_generator_0043,wavefake::LJ015-0113,generated_music::fake_music_generator_0043,music_then_voice,-10.0,0.25,0.5,0.25,-6.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0248.wav|data\raw\fake_music_generated\fake_music_MusicGen_0052.wav,1,1,1,1,1,mix::wavefake_79bd82::fake_music_MusicGen_5,mix::WF4::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ050-0248::fake_music_MusicGen_0052::11::20,mix::wavefake::LJ050-0248::generated_music::fake_music_generator_0052,wavefake::LJ050-0248,generated_music::fake_music_generator_0052,partial_overlap,-5.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ042-0239.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0011.wav,1,1,1,1,1,mix::wavefake_4f51d0::fake_music_AudioLDM2_1,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ042-0239::fake_music_AudioLDM2_0011::11::21,mix::wavefake::LJ042-0239::generated_music::fake_music_generator_0011,wavefake::LJ042-0239,generated_music::fake_music_generator_0011,crossfade,0.0,0.75,0.0,0.05,0.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0113_WF5_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0003.wav,1,1,1,1,1,mix::wavefake_31e31e::fake_music_AudioLDM2_0,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ015-0113::fake_music_AudioLDM2_0003::11::22,mix::wavefake::LJ015-0113::generated_music::fake_music_generator_0003,wavefake::LJ015-0113,generated_music::fake_music_generator_0003,simultaneous,5.0,0.1,0.1,0.1,3.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0031.wav|data\raw\fake_music_generated\fake_music_MusicGen_0270.wav,1,1,1,1,1,mix::wavefake_7c208b::fake_music_MusicGen_27,mix::WF4::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0031::fake_music_MusicGen_0270::11::23,mix::wavefake::LJ017-0031::generated_music::fake_music_generator_0270,wavefake::LJ017-0031,generated_music::fake_music_generator_0270,voice_then_music,10.0,0.25,0.5,0.25,-6.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,1,1,1,1,1,mix::wavefake_bf8f4f::fake_music_AudioLDM2_14,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0320::fake_music_AudioLDM2_0147::11::24,mix::wavefake::LJ019-0320::generated_music::fake_music_generator_0147,wavefake::LJ019-0320,generated_music::fake_music_generator_0147,music_then_voice,15.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0043.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,1,1,1,1,1,mix::wavefake_3f9f86::fake_music_AudioLDM2_14,mix::WF2::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0043::fake_music_AudioLDM2_0147::11::25,mix::wavefake::LJ043-0043::generated_music::fake_music_generator_0147,wavefake::LJ043-0043,generated_music::fake_music_generator_0147,partial_overlap,-15.0,0.75,0.0,0.05,0.0,3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0389.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0167.wav,1,1,1,1,1,mix::wavefake_ce569d::fake_music_AudioLDM2_16,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0389::fake_music_AudioLDM2_0167::11::26,mix::wavefake::LJ019-0389::generated_music::fake_music_generator_0167,wavefake::LJ019-0389,generated_music::fake_music_generator_0167,crossfade,-10.0,0.1,0.1,0.1,3.0,-6.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320_WF2_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0089.wav,1,1,1,1,1,mix::wavefake_bf8f4f::fake_music_AudioLDM2_8,mix::WF2::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0320::fake_music_AudioLDM2_0089::11::27,mix::wavefake::LJ019-0320::generated_music::fake_music_generator_0089,wavefake::LJ019-0320,generated_music::fake_music_generator_0089,simultaneous,-5.0,0.25,0.5,0.25,-6.0,-3.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320_WF2_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0003.wav,1,1,1,1,1,mix::wavefake_bf8f4f::fake_music_AudioLDM2_0,mix::WF2::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0320::fake_music_AudioLDM2_0003::11::28,mix::wavefake::LJ019-0320::generated_music::fake_music_generator_0003,wavefake::LJ019-0320,generated_music::fake_music_generator_0003,voice_then_music,0.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none,fusion_calibration
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF3_1.wav|data\raw\fake_music_generated\fake_music_MusicGen_0060.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_MusicGen_6,mix::WF3::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_MusicGen_0060::11::29,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0060,wavefake::LJ017-0043,generated_music::fake_music_generator_0060,music_then_voice,5.0,0.75,0.0,0.05,0.0,3.0,cal_a,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170142-0024.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170142-0024,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0006.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170145-0006,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170138-0001.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170138-0001,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0001.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170145-0001,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0014.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4943-0014,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0050.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4944-0050,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0021.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170145-0021,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170142-0037.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170142-0037,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0021.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4943-0021,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170138-0014.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170138-0014,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0023.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4943-0023,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0025.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4943-0025,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0025.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4944-0025,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0014.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170145-0014,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170142-0039.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170142-0039,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0012.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170145-0012,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0016.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170145-0016,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0015.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170145-0015,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0029.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4943-0029,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0010.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170145-0010,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170138-0013.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170138-0013,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0028.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4943-0028,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170138-0003.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170138-0003,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0014.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4944-0014,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0038.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4944-0038,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0042.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4944-0042,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170138-0017.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170138-0017,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0066.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4944-0066,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4943-0018.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4943-0018,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170142-0026.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170142-0026,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0002.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170145-0002,libri::1462,libri::1462,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0000.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4944-0000,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0039.flac,0,0,0,1,0,3752,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3752-4944-0039,libri::3752,libri::3752,,,,,,,,,cal_b,none,fusion_calibration
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8722988.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_8722988,asvspoof::LA_0091,asvspoof::LA_0091,,,,,,,,,cal_b,none,fusion_calibration
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9110555.flac,0,0,0,1,0,LA_0091,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9110555,asvspoof::LA_0091,asvspoof::LA_0091,,,,,,,,,cal_b,none,fusion_calibration
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7598099.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_7598099,asvspoof::LA_0091,asvspoof::LA_0091,,,,,,,,,cal_b,none,fusion_calibration
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1178897.flac,0,0,0,1,0,LA_0091,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_1178897,asvspoof::LA_0091,asvspoof::LA_0091,,,,,,,,,cal_b,none,fusion_calibration
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5554253.flac,0,0,0,1,0,LA_0091,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5554253,asvspoof::LA_0091,asvspoof::LA_0091,,,,,,,,,cal_b,none,fusion_calibration
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6066800.flac,0,0,0,1,0,LA_0091,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6066800,asvspoof::LA_0091,asvspoof::LA_0091,,,,,,,,,cal_b,none,fusion_calibration
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9048829.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9048829,asvspoof::LA_0091,asvspoof::LA_0091,,,,,,,,,cal_b,none,fusion_calibration
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7381944.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_7381944,asvspoof::LA_0091,asvspoof::LA_0091,,,,,,,,,cal_b,none,fusion_calibration
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6556926.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6556926,asvspoof::LA_0091,asvspoof::LA_0091,,,,,,,,,cal_b,none,fusion_calibration
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9745018.flac,0,0,0,1,0,LA_0091,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9745018,asvspoof::LA_0091,asvspoof::LA_0091,,,,,,,,,cal_b,none,fusion_calibration
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6208966.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6208966,asvspoof::LA_0091,asvspoof::LA_0091,,,,,,,,,cal_b,none,fusion_calibration
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5061056.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5061056,asvspoof::LA_0091,asvspoof::LA_0091,,,,,,,,,cal_b,none,fusion_calibration
