path,sha256,source,license,generator,split_group_id,training_role
C:\Users\lLrich\ai_voice_data_v12\files\42930c0a12598532dc4e8b9edeedce195f2199149d8ac720f742705c493c6bb7.wav,42930c0a12598532dc4e8b9edeedce195f2199149d8ac720f742705c493c6bb7,gtzan_real_v2,unknown,GTZAN_genre_6,gtzan::gtzan_v2_metal.00033,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\429c8a7c7585691285d3699b2036177f1514ff7523dd3d21bfd004ec39e1797a.wav,429c8a7c7585691285d3699b2036177f1514ff7523dd3d21bfd004ec39e1797a,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::02,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\42a5819c77826b7d8244e25404c491c7b29cb6865acd3c9a89c0dbd425b4c46d.wav,42a5819c77826b7d8244e25404c491c7b29cb6865acd3c9a89c0dbd425b4c46d,mlaad_tiny_matched,M-AILABS original corpus license (see MLAAD LICENSE),MLAAD_original,mlaad_tiny::en::dorothy_and_wizard_oz_05_f000049,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\42eef5cdd3242d61119c9bd35f2f12c5a75d96fca8207de752b8f684437100af.flac,42eef5cdd3242d61119c9bd35f2f12c5a75d96fca8207de752b8f684437100af,librispeech_dev,unknown,LibriSpeech,libri::422,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\42fab520d410dc76c2e870fdc76469e87e310a75ec92d54be8b108ebb91b91e9.wav,42fab520d410dc76c2e870fdc76469e87e310a75ec92d54be8b108ebb91b91e9,gtzan_real_v2,unknown,GTZAN_genre_5,gtzan_near::0bd0863be06e9cc37c33,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\430fc37e6a3b873726d24de4a7d1b280594ec595fd8be39ea1228143780b3224.wav,430fc37e6a3b873726d24de4a7d1b280594ec595fd8be39ea1228143780b3224,gtzan_real_v2,unknown,GTZAN_genre_0,gtzan::gtzan_v2_blues.00041,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4321d135417eff7162b638a4653b448417659acc0663fb1c7dd26b2796b07982.wav,4321d135417eff7162b638a4653b448417659acc0663fb1c7dd26b2796b07982,wavefake_ajay,unknown,WF3,wavefake::LJ042-0236,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\43466c50685b3cc9e971c3ee7147a221b06141530546b8c5e2372686e52ccd76.flac,43466c50685b3cc9e971c3ee7147a221b06141530546b8c5e2372686e52ccd76,asvspoof2019,unknown,A02,asvspoof::LA_0087,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4352f41eeb0081cd74c47c062c9967ff920643d28b3028c374e6da40110ff34c.wav,4352f41eeb0081cd74c47c062c9967ff920643d28b3028c374e6da40110ff34c,gtzan_real_v2,unknown,GTZAN_genre_9,gtzan::gtzan_v2_rock.00056,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4354050dc1674bac78058c366ed23a9ab1801120190de89c40e27b8a0d781563.wav,4354050dc1674bac78058c366ed23a9ab1801120190de89c40e27b8a0d781563,gtzan_real_v2,unknown,GTZAN_genre_2,gtzan::gtzan_v2_country.00009,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4360859e641c49ed2b26e65f741d4b9e07e6962c2ed31120a5b5e9f298be6aac.mp3,4360859e641c49ed2b26e65f741d4b9e07e6962c2ed31120a5b5e9f298be6aac,mtg_jamendo_cc,http://creativecommons.org/licenses/by-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::f8c08ee3119c95be,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\438ae110a8b9c22af2e8031ed873bb10aa13ed021b848f333959b2fede183922.wav,438ae110a8b9c22af2e8031ed873bb10aa13ed021b848f333959b2fede183922,gtzan_real_v2,unknown,GTZAN_genre_7,gtzan::gtzan_v2_pop.00037,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\43c0de1a686a78625c9fc2cdf0c3d36942820ec89b81b1a6b0df3653d2eacf49.mp3,43c0de1a686a78625c9fc2cdf0c3d36942820ec89b81b1a6b0df3653d2eacf49,sonics_official,CC BY-NC 4.0,SONICS::udio-30s,sonics::9171,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\43c3506b5b6c1835dde6cea9bbea897d87ebd3397fa80fb9991ca1b29cf19dcf.wav,43c3506b5b6c1835dde6cea9bbea897d87ebd3397fa80fb9991ca1b29cf19dcf,gtzan_real_v2,unknown,GTZAN_genre_4,gtzan::gtzan_v2_hiphop.00085,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\43d8156d1ec70e9b9a3a74d27dcb8a3be5420651c448eed7d1d5acfc4987e1e7.flac,43d8156d1ec70e9b9a3a74d27dcb8a3be5420651c448eed7d1d5acfc4987e1e7,asvspoof2019,unknown,A02,asvspoof::LA_0095,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\43da51e70309e4d5c0a4e29bf82cbeb4eca0d1f57bee088ad22ecbb0793121ea.mp3,43da51e70309e4d5c0a4e29bf82cbeb4eca0d1f57bee088ad22ecbb0793121ea,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::69839d753d3f5fe7,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\43e88adcc1655c806d36e4e39abec00503120dc2b4dd9c3a06b5aa08734a8085.flac,43e88adcc1655c806d36e4e39abec00503120dc2b4dd9c3a06b5aa08734a8085,librispeech_dev,unknown,LibriSpeech,libri::1673,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\43f6a70622e8ff66237307768c38578e0d8cd5fdd16d48ac97733673965f863e.wav,43f6a70622e8ff66237307768c38578e0d8cd5fdd16d48ac97733673965f863e,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::04,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\43fe5c64d3d76cdb2b36c475509effbf5f2a78420b896c3c2d86cb32451221a2.wav,43fe5c64d3d76cdb2b36c475509effbf5f2a78420b896c3c2d86cb32451221a2,gtzan_real_v2,unknown,GTZAN_genre_3,gtzan::gtzan_v2_disco.00018,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\44052915bd4fe14e724a9368287f12ddcf36de526165e5c10087be4ac4affb19.wav,44052915bd4fe14e724a9368287f12ddcf36de526165e5c10087be4ac4affb19,wavefake_ajay,unknown,R,wavefake::LJ019-0360,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\44161107c53ebd114dc8b078a0a7ed2529312dee9e24e2e6bed7ead49bd3090e.mp3,44161107c53ebd114dc8b078a0a7ed2529312dee9e24e2e6bed7ead49bd3090e,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3.5,sonics::133,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\44203ba40a1bc5675c1991666e7a780b8cd4f3af566b2c8addca7b699616aa03.wav,44203ba40a1bc5675c1991666e7a780b8cd4f3af566b2c8addca7b699616aa03,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::05,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\444cd511ad2c054a39788387bfc071d3430459d9d637e257dc93e0c58d73a152.wav,444cd511ad2c054a39788387bfc071d3430459d9d637e257dc93e0c58d73a152,gtzan_real_v2,unknown,GTZAN_genre_7,gtzan::gtzan_v2_pop.00091,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\444e5dfa0eba17e8a4c6ec3b45a2fc2a5973a098558c31024674bf199f3c42a6.wav,444e5dfa0eba17e8a4c6ec3b45a2fc2a5973a098558c31024674bf199f3c42a6,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::04,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\447827075801faf43d4dd75b1053e6c509343d99480ed4a48dcac30089d750bd.wav,447827075801faf43d4dd75b1053e6c509343d99480ed4a48dcac30089d750bd,wavefake_ajay,unknown,WF5,wavefake::LJ020-0054,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4478494dbf70a8ffebdd08e0f11c76d83c27472d5b1f82a7790c666b46986e6b.wav,4478494dbf70a8ffebdd08e0f11c76d83c27472d5b1f82a7790c666b46986e6b,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::Microsoft VibeVoice 1.5B,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000114,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4499be2e5c0e8e725bea666038cff9af53aa3b360b5fc4729f0011daf99b8992.wav,4499be2e5c0e8e725bea666038cff9af53aa3b360b5fc4729f0011daf99b8992,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::RVC,mlaad_tiny::en::jane_eyre_04_f000074,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\44b1d87dfda1833356b380b87520bd3b3548e2ab67d3498a63bb3fdc01de856c.wav,44b1d87dfda1833356b380b87520bd3b3548e2ab67d3498a63bb3fdc01de856c,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::03,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\44c528eece5fdad2382345fa6c405b7604c12f1bfc5164424bded94d9ae5a2f3.mp3,44c528eece5fdad2382345fa6c405b7604c12f1bfc5164424bded94d9ae5a2f3,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::FMA_original,echoes_fma::143051,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\44ccd70c907750c1e1c20640e573030c0670e66bc7852a525d0bd08c3e7b3716.wav,44ccd70c907750c1e1c20640e573030c0670e66bc7852a525d0bd08c3e7b3716,gtzan_real_v2,unknown,GTZAN_genre_8,gtzan::gtzan_v2_reggae.00010,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\44e481e7923c8180469f97fe85605ac9b4e1a6d37a7dd007b00fed45f5483c08.flac,44e481e7923c8180469f97fe85605ac9b4e1a6d37a7dd007b00fed45f5483c08,asvspoof2019,unknown,A01,asvspoof::LA_0082,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\44fd895ac99797974552a10640f9be9d11742f536ed87ef19d0329834a48d41a.wav,44fd895ac99797974552a10640f9be9d11742f536ed87ef19d0329834a48d41a,gtzan_real_v2,unknown,GTZAN_genre_4,gtzan::gtzan_v2_hiphop.00076,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\44fda401cdc1a12ce507164628d339b32f9d2161285b9e62de4e0673aded577d.wav,44fda401cdc1a12ce507164628d339b32f9d2161285b9e62de4e0673aded577d,wavefake_ajay,unknown,WF4,wavefake::LJ019-0296,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\45094348b34b5657e165f2a917c3c894557e3d500c881bd38efaee983121a5a0.wav,45094348b34b5657e165f2a917c3c894557e3d500c881bd38efaee983121a5a0,gtzan_real_v2,unknown,GTZAN_genre_3,gtzan::gtzan_v2_disco.00079,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\451c08cfd73bc0ac9b494cc778d404345dec7ef06ce1f8a68494dc31d84ad39a.flac,451c08cfd73bc0ac9b494cc778d404345dec7ef06ce1f8a68494dc31d84ad39a,asvspoof2019,unknown,A01,asvspoof::LA_0080,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\451c228b84dfff5246e356ef18fef4396ad6a122f05331279eaf131171bb3ff4.flac,451c228b84dfff5246e356ef18fef4396ad6a122f05331279eaf131171bb3ff4,librispeech_dev,unknown,LibriSpeech,libri::652,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4522f466c3716b8ed81400372dcc4028ec7187d6378d70474e38682153abe225.flac,4522f466c3716b8ed81400372dcc4028ec7187d6378d70474e38682153abe225,asvspoof2019,unknown,A01,asvspoof::LA_0081,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\456337c2f4b61cfb1871f4305557830cef30bb7fd896c84a86fca6b22a70e895.mp3,456337c2f4b61cfb1871f4305557830cef30bb7fd896c84a86fca6b22a70e895,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::brev,echoes_fma::150311,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4563abab1646cce79f7f2e26fad3eebea2b332f80ed6c0a26839c78fc2dae4a0.wav,4563abab1646cce79f7f2e26fad3eebea2b332f80ed6c0a26839c78fc2dae4a0,gtzan_real_v2,unknown,GTZAN_genre_5,gtzan::gtzan_v2_jazz.00057,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4572f3837755d5651b653d12803b04e3798b39ce8d1a3ac17eca79a27db59c59.wav,4572f3837755d5651b653d12803b04e3798b39ce8d1a3ac17eca79a27db59c59,wavefake_ajay,unknown,WF2,wavefake::LJ042-0246,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\459257163a723072e76cfc105a88a9f05eb1163ad940d0085c4c8c15fe51bdc6.flac,459257163a723072e76cfc105a88a9f05eb1163ad940d0085c4c8c15fe51bdc6,librispeech_dev,unknown,LibriSpeech,libri::652,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4596630a62df586aac1d328040defd7a1bdc81443cb44b0fde905f099f2a73a6.mp3,4596630a62df586aac1d328040defd7a1bdc81443cb44b0fde905f099f2a73a6,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::ff2ee954f218b605,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\45a00eb90a77a30111fb8479bcc3f3bcf8d5873b04a6e619a605607fe4053406.flac,45a00eb90a77a30111fb8479bcc3f3bcf8d5873b04a6e619a605607fe4053406,librispeech_dev,unknown,LibriSpeech,libri::5694,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\45d1aba0bb64f2d416da30f3bed49a78c716b1fbe64f44d737fad9a718c742a9.wav,45d1aba0bb64f2d416da30f3bed49a78c716b1fbe64f44d737fad9a718c742a9,gtzan_real_v2,unknown,GTZAN_genre_6,gtzan::gtzan_v2_metal.00091,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\45dcdf262fefbefd30f44167c4ff2e99b5e659611ba5e53fa4a502afc3394c53.mp3,45dcdf262fefbefd30f44167c4ff2e99b5e659611ba5e53fa4a502afc3394c53,sonics_official,CC BY-NC 4.0,SONICS::udio-120s,sonics::194,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\45eb1e51b7ad43445996e5a7a882830cb572ed043a54199711107e61d97c8ffa.wav,45eb1e51b7ad43445996e5a7a882830cb572ed043a54199711107e61d97c8ffa,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::05,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\45f4c4cabe28ad819a706202ca9ffe7bdb9adb8e763ff83e0700fa5b21fc7ce9.mp3,45f4c4cabe28ad819a706202ca9ffe7bdb9adb8e763ff83e0700fa5b21fc7ce9,sonics_official,CC BY-NC 4.0,SONICS::udio-30s,sonics::9403,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\465c8e5cf72fdfa2cb03e55999020b5368d6e508f2bff74340959a94d9a926d9.wav,465c8e5cf72fdfa2cb03e55999020b5368d6e508f2bff74340959a94d9a926d9,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::04,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\46685f21e101c9cbe6cc5f684eac59d19a3999b5001598bf7eb9c190baa5a9b0.wav,46685f21e101c9cbe6cc5f684eac59d19a3999b5001598bf7eb9c190baa5a9b0,gtzan_real_v2,unknown,GTZAN_genre_2,gtzan::gtzan_v2_country.00055,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\469082584e67e05155d0aed4eefdea7d404458a32f8a68bd66d77e7df8fea5e7.mp3,469082584e67e05155d0aed4eefdea7d404458a32f8a68bd66d77e7df8fea5e7,sonics_official,CC BY-NC 4.0,SONICS::udio-30s,sonics::9377,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4691e461b182a3f3d7098ac8b41be646b7b40709ec087be802b7825dd697f840.mp3,4691e461b182a3f3d7098ac8b41be646b7b40709ec087be802b7825dd697f840,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::producer,echoes_fma::149695,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\469555648bd9fc9237e9f0e4ea43629ab05255e5a05fee86ea010d3a7f8888d7.mp3,469555648bd9fc9237e9f0e4ea43629ab05255e5a05fee86ea010d3a7f8888d7,mtg_jamendo_cc,http://creativecommons.org/licenses/by-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::5aa3cd8f962f3455,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\46c0d91bb5b822d249cf38fdb03f3383c292088bfd913a4557e1d3ce35f34db4.flac,46c0d91bb5b822d249cf38fdb03f3383c292088bfd913a4557e1d3ce35f34db4,librispeech_dev,unknown,LibriSpeech,libri::5694,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\46d2266bad853942f6a0b33aff96d09d61f14968dcde4eb589cd64537c18ecd7.flac,46d2266bad853942f6a0b33aff96d09d61f14968dcde4eb589cd64537c18ecd7,asvspoof2019,unknown,A02,asvspoof::LA_0090,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\47268a899cc9c1a609e401217a724c4435630b9d8c3db5f2a98dbad1a4e3e0d3.wav,47268a899cc9c1a609e401217a724c4435630b9d8c3db5f2a98dbad1a4e3e0d3,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::MiniCPM-o-2.6,mlaad_tiny::en::emerald_city_of_oz_17_f000017,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4739672fa668a78699627f6591949d5c812b0b24c7e2742d9bb428369f819b1b.wav,4739672fa668a78699627f6591949d5c812b0b24c7e2742d9bb428369f819b1b,gtzan_real_v2,unknown,GTZAN_genre_6,gtzan::gtzan_v2_metal.00023,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4740b6cb39c681728776d9b8350797ad00eb2a0d1974c0be2c259c62e70f9f48.wav,4740b6cb39c681728776d9b8350797ad00eb2a0d1974c0be2c259c62e70f9f48,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::02,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\475b011a1b6ab5df6000b2d39669ec3add594b12a15769c47f68510ab7442d6d.wav,475b011a1b6ab5df6000b2d39669ec3add594b12a15769c47f68510ab7442d6d,wavefake_ajay,unknown,R,wavefake::LJ050-0189,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\476bfb69d413c1bfaaf0e142afdbe4412c1489db87072d1ca0a9d9d4b4bcbc03.mp3,476bfb69d413c1bfaaf0e142afdbe4412c1489db87072d1ca0a9d9d4b4bcbc03,sonics_official,CC BY-NC 4.0,SONICS::chirp-v3.5,sonics::319,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\47ced4dfe4fc60d8335cd37fb80d632039731679004d6568bf7430f007630b3a.flac,47ced4dfe4fc60d8335cd37fb80d632039731679004d6568bf7430f007630b3a,librispeech_dev,unknown,LibriSpeech,libri::2412,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\47e5db3b3bc4f4e70d3f7b362f231f5ff564d425ff167e7022bddb290bbc8069.mp3,47e5db3b3bc4f4e70d3f7b362f231f5ff564d425ff167e7022bddb290bbc8069,sonics_official,CC BY-NC 4.0,SONICS::udio-120s,sonics::164,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\47ee35bc4190e2186122e8b24b6fc4aba35fbd2cfac7a727bd956a3c983f9935.wav,47ee35bc4190e2186122e8b24b6fc4aba35fbd2cfac7a727bd956a3c983f9935,wavefake_ajay,unknown,WF3,wavefake::LJ027-0128,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\47f9d243b02e4112e1e62491a41296936045eb24df66751cd5f03a9fffbc1358.wav,47f9d243b02e4112e1e62491a41296936045eb24df66751cd5f03a9fffbc1358,wavefake_ajay,unknown,WF6,wavefake::LJ028-0440,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\48214df3d97b98461fa720d09072934af44145d2b5224865c68ccead1b298444.wav,48214df3d97b98461fa720d09072934af44145d2b5224865c68ccead1b298444,gtzan_real_v2,unknown,GTZAN_genre_4,gtzan::gtzan_v2_hiphop.00018,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4822b1730fefcada411c53e118a7c1af4fd96e94624a39568f3620097e69bb17.wav,4822b1730fefcada411c53e118a7c1af4fd96e94624a39568f3620097e69bb17,gtzan_real_v2,unknown,GTZAN_genre_0,gtzan::gtzan_v2_blues.00012,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\48515e9e5a7bc9919e5849027722771acc2d4b6a74a85d174d7002368b129933.mp3,48515e9e5a7bc9919e5849027722771acc2d4b6a74a85d174d7002368b129933,mtg_jamendo_cc,http://creativecommons.org/licenses/by-sa/2.5/,mtg_jamendo_cc::real,jamendo::artist::915b4cb7c662b04d,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\485ff3f21d1977dc92e5443827b85ea8fb6c451fe1db7714109b3efb9de0245f.mp3,485ff3f21d1977dc92e5443827b85ea8fb6c451fe1db7714109b3efb9de0245f,mtg_jamendo_cc,http://creativecommons.org/licenses/by-sa/2.0/fr/,mtg_jamendo_cc::real,jamendo::artist::58c0983fd188d8df,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\489880db2fe4c6740db5f28e45431e7249c3c59db6e4203810a107d621f7a593.wav,489880db2fe4c6740db5f28e45431e7249c3c59db6e4203810a107d621f7a593,gtzan_real_v2,unknown,GTZAN_genre_1,gtzan::gtzan_v2_classical.00062,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\48a5a6344dbdce85f07f7253a484052e2fb33e79e629095aa3a45a443fa35c9c.flac,48a5a6344dbdce85f07f7253a484052e2fb33e79e629095aa3a45a443fa35c9c,asvspoof2019,unknown,A02,asvspoof::LA_0090,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\48ffa155820839690dbce197a28148bc430937b676753b6ad5ef1fb7bec2233c.wav,48ffa155820839690dbce197a28148bc430937b676753b6ad5ef1fb7bec2233c,gtzan_real_v2,unknown,GTZAN_genre_9,gtzan::gtzan_v2_rock.00028,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\49051ed4994ddef1b94fd9756eea2c77a478653aeaf36a8f2610b3214c6d5d27.mp3,49051ed4994ddef1b94fd9756eea2c77a478653aeaf36a8f2610b3214c6d5d27,sonics_official,CC BY-NC 4.0,SONICS::udio-120s,sonics::393,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4906367ee605150bdde0f517db87bbbc5dd59048031e4c964bdd5ddce8bb08d8.flac,4906367ee605150bdde0f517db87bbbc5dd59048031e4c964bdd5ddce8bb08d8,asvspoof2019,unknown,bonafide,asvspoof::LA_0092,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\490c84256438314f7d952891fbee7fcf09132e39a5897bf1f9eeb90ee32b68f4.flac,490c84256438314f7d952891fbee7fcf09132e39a5897bf1f9eeb90ee32b68f4,asvspoof2019,unknown,A02,asvspoof::LA_0081,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\490d619b33fb8bd54b807d97ef1e43ebb3166fd8d0e26949ebddf3fe14d6aff2.mp3,490d619b33fb8bd54b807d97ef1e43ebb3166fd8d0e26949ebddf3fe14d6aff2,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc/3.0/,mtg_jamendo_cc::real,jamendo::artist::8bfb54fe4e4e43a9,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4949f71e0bc3cc35049da1b2649aa165439cd7e4129ef241ef133580a626e8df.wav,4949f71e0bc3cc35049da1b2649aa165439cd7e4129ef241ef133580a626e8df,gtzan_real_v2,unknown,GTZAN_genre_3,gtzan::gtzan_v2_disco.00087,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4983a9a6ab867425273b9348d301754b96a445f59907cb9c59d6a99dd74410f4.wav,4983a9a6ab867425273b9348d301754b96a445f59907cb9c59d6a99dd74410f4,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::03,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\49b24aed97a53137b629a34a39a792825e42cf339a6a3ae6a9343e1e094e2067.mp3,49b24aed97a53137b629a34a39a792825e42cf339a6a3ae6a9343e1e094e2067,mtg_jamendo_cc,http://creativecommons.org/licenses/by-nc-sa/3.0/,mtg_jamendo_cc::real,jamendo::artist::9fe40ad929526947,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\49cdbffc10ee8b7a3f1d45d3cd0e3751df9e41a0198fee9f045ad1240f2905cd.wav,49cdbffc10ee8b7a3f1d45d3cd0e3751df9e41a0198fee9f045ad1240f2905cd,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::02,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\49e1e3c2c4dd05528d164b2039366b47ed1107b7b3d7101ac4b925caf4a67c8d.mp3,49e1e3c2c4dd05528d164b2039366b47ed1107b7b3d7101ac4b925caf4a67c8d,echoes_fma_paired,generated CC BY-SA 4.0; original http://creativecommons.org/licenses/by/4.0/,Echoes::suno,echoes_fma::123920,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4a06c7a4d0b8485eed07942d2b72cb18b37b5e00efda5e59f1a699cafeabace5.wav,4a06c7a4d0b8485eed07942d2b72cb18b37b5e00efda5e59f1a699cafeabace5,mlaad_tiny_matched,M-AILABS original corpus license (see MLAAD LICENSE),MLAAD_original,mlaad_tiny::en::hunters_space_12_f000017,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4a29e975bcaa91e710b38265a4f851090d382e840852c9b81f52fd3d449d968b.wav,4a29e975bcaa91e710b38265a4f851090d382e840852c9b81f52fd3d449d968b,gtzan_real_v2,unknown,GTZAN_genre_8,gtzan::gtzan_v2_reggae.00064,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4a2d51a57a8ac95927f299fbd511119faf2436f5d6533b808d1373a776345ba5.wav,4a2d51a57a8ac95927f299fbd511119faf2436f5d6533b808d1373a776345ba5,wavefake_ajay,unknown,WF2,wavefake::LJ020-0073,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4a452551a41e6770920f0b30c73ef4d356f4a9b5ef4e65babe674654e4082228.wav,4a452551a41e6770920f0b30c73ef4d356f4a9b5ef4e65babe674654e4082228,guitarset_mic,CC BY 4.0,guitarset_mic::real,guitarset::player::04,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4a53e5edb0550bf5f5792d8e28b8433d2c0fd4c060672dd3661f63634b14c81c.flac,4a53e5edb0550bf5f5792d8e28b8433d2c0fd4c060672dd3661f63634b14c81c,librispeech_dev,unknown,LibriSpeech,libri::5694,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4a60be69036fbf5d827259c9cce0a037a6ffd50caff62d51327e5822fd9d5add.wav,4a60be69036fbf5d827259c9cce0a037a6ffd50caff62d51327e5822fd9d5add,gtzan_real_v2,unknown,GTZAN_genre_8,gtzan::gtzan_v2_reggae.00098,v12_student_train
C:\Users\lLrich\ai_voice_data_v12\files\4a785bdce38b44bdf1fb98c52c3f3d48b937c315aecea773fd7f41973045c80c.wav,4a785bdce38b44bdf1fb98c52c3f3d48b937c315aecea773fd7f41973045c80c,mlaad_tiny_matched,CC BY-NC 4.0,MLAAD::OpenVoiceV2,mlaad_tiny::en::hunters_space_02_f000090,v12_student_train
