path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,base_voice_id,base_music_id,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction,mix_snr_db,v13_role,source_path,sha256,competition_use_status,generator_version,language,speaker,track,content_group,split_group,augmentation,seed
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\ccdfe2d39d72c08b7213455631abb7d4783de9eca386b6ad230d0152b02c0660.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Funk1-97-C_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,ccdfe2d39d72c08b7213455631abb7d4783de9eca386b6ad230d0152b02c0660,guitarset_mic::track::05_Funk1-97-C_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Funk1-97-C_comp_mic.wav,ccdfe2d39d72c08b7213455631abb7d4783de9eca386b6ad230d0152b02c0660,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Funk1-97-C_comp_mic,05_Funk1-97-C_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\8bb79cdf439a8d9188fe5607e41c0924bc2e0431c74f1ec8e3159796fad27df6.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Funk1-97-C_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,8bb79cdf439a8d9188fe5607e41c0924bc2e0431c74f1ec8e3159796fad27df6,guitarset_mic::track::05_Funk1-97-C_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Funk1-97-C_solo_mic.wav,8bb79cdf439a8d9188fe5607e41c0924bc2e0431c74f1ec8e3159796fad27df6,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Funk1-97-C_solo_mic,05_Funk1-97-C_solo_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\39bd4f7812fa252c6ef89d1d14004436cb3d1ef43cbe422332ccf1712def513b.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Funk2-108-Eb_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,39bd4f7812fa252c6ef89d1d14004436cb3d1ef43cbe422332ccf1712def513b,guitarset_mic::track::05_Funk2-108-Eb_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Funk2-108-Eb_comp_mic.wav,39bd4f7812fa252c6ef89d1d14004436cb3d1ef43cbe422332ccf1712def513b,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Funk2-108-Eb_comp_mic,05_Funk2-108-Eb_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\07ef5b704e9c23d438391b3e756e600c95b592061d7e090bc730b8c8bd58efd5.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Funk2-108-Eb_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,07ef5b704e9c23d438391b3e756e600c95b592061d7e090bc730b8c8bd58efd5,guitarset_mic::track::05_Funk2-108-Eb_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Funk2-108-Eb_solo_mic.wav,07ef5b704e9c23d438391b3e756e600c95b592061d7e090bc730b8c8bd58efd5,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Funk2-108-Eb_solo_mic,05_Funk2-108-Eb_solo_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\d8056eeace67f5451907b7a1d779e1ea576fee79f2df73e68909c7e944ac43a2.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Funk2-119-G_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,d8056eeace67f5451907b7a1d779e1ea576fee79f2df73e68909c7e944ac43a2,guitarset_mic::track::05_Funk2-119-G_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Funk2-119-G_comp_mic.wav,d8056eeace67f5451907b7a1d779e1ea576fee79f2df73e68909c7e944ac43a2,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Funk2-119-G_comp_mic,05_Funk2-119-G_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\45eb1e51b7ad43445996e5a7a882830cb572ed043a54199711107e61d97c8ffa.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Funk2-119-G_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,45eb1e51b7ad43445996e5a7a882830cb572ed043a54199711107e61d97c8ffa,guitarset_mic::track::05_Funk2-119-G_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Funk2-119-G_solo_mic.wav,45eb1e51b7ad43445996e5a7a882830cb572ed043a54199711107e61d97c8ffa,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Funk2-119-G_solo_mic,05_Funk2-119-G_solo_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\982934136c3e882b42c20995a3d96d523810137c5605f9bfe4e748d75ab2f392.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Funk3-112-C#_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,982934136c3e882b42c20995a3d96d523810137c5605f9bfe4e748d75ab2f392,guitarset_mic::track::05_Funk3-112-C#_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Funk3-112-C#_comp_mic.wav,982934136c3e882b42c20995a3d96d523810137c5605f9bfe4e748d75ab2f392,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Funk3-112-C#_comp_mic,05_Funk3-112-C#_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\32862cde85f0a3f1d9b22e1c734a5b1433f4149a268edf9cc578b122f66ba00b.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Funk3-112-C#_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,32862cde85f0a3f1d9b22e1c734a5b1433f4149a268edf9cc578b122f66ba00b,guitarset_mic::track::05_Funk3-112-C#_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Funk3-112-C#_solo_mic.wav,32862cde85f0a3f1d9b22e1c734a5b1433f4149a268edf9cc578b122f66ba00b,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Funk3-112-C#_solo_mic,05_Funk3-112-C#_solo_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\d11f873ad8b1cfd5c44a4714d2c0ab81893b49d948efa62f32a3ca95d041ab68.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Funk3-98-A_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,d11f873ad8b1cfd5c44a4714d2c0ab81893b49d948efa62f32a3ca95d041ab68,guitarset_mic::track::05_Funk3-98-A_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Funk3-98-A_comp_mic.wav,d11f873ad8b1cfd5c44a4714d2c0ab81893b49d948efa62f32a3ca95d041ab68,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Funk3-98-A_comp_mic,05_Funk3-98-A_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\62b9db961f832c0b893f64363b9963bd46c5cef0128fad31236d6aee4c9ef4e2.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Funk3-98-A_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,62b9db961f832c0b893f64363b9963bd46c5cef0128fad31236d6aee4c9ef4e2,guitarset_mic::track::05_Funk3-98-A_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Funk3-98-A_solo_mic.wav,62b9db961f832c0b893f64363b9963bd46c5cef0128fad31236d6aee4c9ef4e2,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Funk3-98-A_solo_mic,05_Funk3-98-A_solo_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\dc0d6d6351c1bf82ec4d186d93306b4f0bef6189ed691ec0ba1b57a74e6365a7.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Jazz1-130-D_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,dc0d6d6351c1bf82ec4d186d93306b4f0bef6189ed691ec0ba1b57a74e6365a7,guitarset_mic::track::05_Jazz1-130-D_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Jazz1-130-D_comp_mic.wav,dc0d6d6351c1bf82ec4d186d93306b4f0bef6189ed691ec0ba1b57a74e6365a7,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Jazz1-130-D_comp_mic,05_Jazz1-130-D_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\957fd5a4a98c8b9f804b44a664e521dd6268c4e892cce1a0eeb5364dec52afa9.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Jazz1-130-D_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,957fd5a4a98c8b9f804b44a664e521dd6268c4e892cce1a0eeb5364dec52afa9,guitarset_mic::track::05_Jazz1-130-D_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Jazz1-130-D_solo_mic.wav,957fd5a4a98c8b9f804b44a664e521dd6268c4e892cce1a0eeb5364dec52afa9,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Jazz1-130-D_solo_mic,05_Jazz1-130-D_solo_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\00cdf3460ef31be49312fb7f3c520045a85b83b6b1b70b9efd9a986431490281.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Jazz1-200-B_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,00cdf3460ef31be49312fb7f3c520045a85b83b6b1b70b9efd9a986431490281,guitarset_mic::track::05_Jazz1-200-B_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Jazz1-200-B_comp_mic.wav,00cdf3460ef31be49312fb7f3c520045a85b83b6b1b70b9efd9a986431490281,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Jazz1-200-B_comp_mic,05_Jazz1-200-B_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\ba093583329bf60c8fc1ffb79c2be919b8a58f4ac8831b7bfe3e276c2d62ae67.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Jazz1-200-B_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,ba093583329bf60c8fc1ffb79c2be919b8a58f4ac8831b7bfe3e276c2d62ae67,guitarset_mic::track::05_Jazz1-200-B_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Jazz1-200-B_solo_mic.wav,ba093583329bf60c8fc1ffb79c2be919b8a58f4ac8831b7bfe3e276c2d62ae67,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Jazz1-200-B_solo_mic,05_Jazz1-200-B_solo_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\0ff82f67a72707cfa4f263aac890baeb9a11f50d0e1487c8f187a2e614b6bd9d.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Jazz2-110-Bb_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,0ff82f67a72707cfa4f263aac890baeb9a11f50d0e1487c8f187a2e614b6bd9d,guitarset_mic::track::05_Jazz2-110-Bb_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Jazz2-110-Bb_comp_mic.wav,0ff82f67a72707cfa4f263aac890baeb9a11f50d0e1487c8f187a2e614b6bd9d,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Jazz2-110-Bb_comp_mic,05_Jazz2-110-Bb_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\03004020bbfea35d518742a621e30c00f753f5f033d199b2f75d43eaf459fa56.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Jazz2-110-Bb_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,03004020bbfea35d518742a621e30c00f753f5f033d199b2f75d43eaf459fa56,guitarset_mic::track::05_Jazz2-110-Bb_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Jazz2-110-Bb_solo_mic.wav,03004020bbfea35d518742a621e30c00f753f5f033d199b2f75d43eaf459fa56,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Jazz2-110-Bb_solo_mic,05_Jazz2-110-Bb_solo_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\06a01d0db47078e587b29399c5445e7cbd90665a1da278cb0614f28523e2fe01.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Jazz2-187-F#_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,06a01d0db47078e587b29399c5445e7cbd90665a1da278cb0614f28523e2fe01,guitarset_mic::track::05_Jazz2-187-F#_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Jazz2-187-F#_comp_mic.wav,06a01d0db47078e587b29399c5445e7cbd90665a1da278cb0614f28523e2fe01,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Jazz2-187-F#_comp_mic,05_Jazz2-187-F#_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\6e41c6d76dc0cdcd516741ba7d668f8f3ced93585fb6fae50ba13311315f4e95.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Jazz2-187-F#_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,6e41c6d76dc0cdcd516741ba7d668f8f3ced93585fb6fae50ba13311315f4e95,guitarset_mic::track::05_Jazz2-187-F#_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Jazz2-187-F#_solo_mic.wav,6e41c6d76dc0cdcd516741ba7d668f8f3ced93585fb6fae50ba13311315f4e95,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Jazz2-187-F#_solo_mic,05_Jazz2-187-F#_solo_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\2f010d90386e492d04f9d4b28a9ae367cb7819e5ce7140f85ec587e90b6ebf3b.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Jazz3-137-Eb_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,2f010d90386e492d04f9d4b28a9ae367cb7819e5ce7140f85ec587e90b6ebf3b,guitarset_mic::track::05_Jazz3-137-Eb_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Jazz3-137-Eb_comp_mic.wav,2f010d90386e492d04f9d4b28a9ae367cb7819e5ce7140f85ec587e90b6ebf3b,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Jazz3-137-Eb_comp_mic,05_Jazz3-137-Eb_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\12f5257558ebe95fe32b99f13ba52ff9f45905c11c67950397d1488188ec311a.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Jazz3-137-Eb_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,12f5257558ebe95fe32b99f13ba52ff9f45905c11c67950397d1488188ec311a,guitarset_mic::track::05_Jazz3-137-Eb_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Jazz3-137-Eb_solo_mic.wav,12f5257558ebe95fe32b99f13ba52ff9f45905c11c67950397d1488188ec311a,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Jazz3-137-Eb_solo_mic,05_Jazz3-137-Eb_solo_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\665e9a0968ec0d81e8cab504d39a4ffbf4249099cf87700c122607be000f508c.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Jazz3-150-C_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,665e9a0968ec0d81e8cab504d39a4ffbf4249099cf87700c122607be000f508c,guitarset_mic::track::05_Jazz3-150-C_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Jazz3-150-C_comp_mic.wav,665e9a0968ec0d81e8cab504d39a4ffbf4249099cf87700c122607be000f508c,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Jazz3-150-C_comp_mic,05_Jazz3-150-C_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\15f4560bd2d28f70950561880ae944d86ce290c5e647c37cbd7b824c3e291913.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Jazz3-150-C_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,15f4560bd2d28f70950561880ae944d86ce290c5e647c37cbd7b824c3e291913,guitarset_mic::track::05_Jazz3-150-C_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Jazz3-150-C_solo_mic.wav,15f4560bd2d28f70950561880ae944d86ce290c5e647c37cbd7b824c3e291913,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Jazz3-150-C_solo_mic,05_Jazz3-150-C_solo_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\711b2cc0a44a3890bf028c282e8edbc3f8ebfc2ec35a3806524abe7537c3db19.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Rock1-130-A_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,711b2cc0a44a3890bf028c282e8edbc3f8ebfc2ec35a3806524abe7537c3db19,guitarset_mic::track::05_Rock1-130-A_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Rock1-130-A_comp_mic.wav,711b2cc0a44a3890bf028c282e8edbc3f8ebfc2ec35a3806524abe7537c3db19,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Rock1-130-A_comp_mic,05_Rock1-130-A_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\9d66f4912edf54047b3753d4b14c217accf8868944c426d9aaf33e465bab0c8c.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Rock1-130-A_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,9d66f4912edf54047b3753d4b14c217accf8868944c426d9aaf33e465bab0c8c,guitarset_mic::track::05_Rock1-130-A_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Rock1-130-A_solo_mic.wav,9d66f4912edf54047b3753d4b14c217accf8868944c426d9aaf33e465bab0c8c,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Rock1-130-A_solo_mic,05_Rock1-130-A_solo_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\f8410ac3049cc8564487b1a83f921a068ad3dd919efc6fb34f8869151ac03046.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Rock1-90-C#_comp_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,f8410ac3049cc8564487b1a83f921a068ad3dd919efc6fb34f8869151ac03046,guitarset_mic::track::05_Rock1-90-C#_comp_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Rock1-90-C#_comp_mic.wav,f8410ac3049cc8564487b1a83f921a068ad3dd919efc6fb34f8869151ac03046,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Rock1-90-C#_comp_mic,05_Rock1-90-C#_comp_mic,guitarset::player::05,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\2e969753898c731a7e4e46935ff5f315d31acdaddf0a4ab9afa855a96307a9d8.wav,0,0,0,0,1,guitarset_player_05,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,05_Rock1-90-C#_solo_mic,guitarset::player::05,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,2e969753898c731a7e4e46935ff5f315d31acdaddf0a4ab9afa855a96307a9d8,guitarset_mic::track::05_Rock1-90-C#_solo_mic,train,,,,,REAL,,,,,,,,,,,,,cal_v13,data\raw\public_v9\real_music\guitarset\05_Rock1-90-C#_solo_mic.wav,2e969753898c731a7e4e46935ff5f315d31acdaddf0a4ab9afa855a96307a9d8,APPROVED,Zenodo record 3371780,unknown,guitarset_player_05,05_Rock1-90-C#_solo_mic,05_Rock1-90-C#_solo_mic,guitarset::player::05,none,-1
