path,source,generator,calibration_fold,voice_present,music_present,vp_panns_16k,mp_panns_16k,vp_panns_legacy,mp_panns_legacy,vp_model,mp_model
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3103059.flac,asvspoof2019,A01,cal_b,1,0,0.6504189968109131,0.04066479951143265,0.5021985769271851,0.5031814575195312,0.9577771425247192,0.0773639604449272
data/raw/gtzan_unique_v2/blues.00084.wav,gtzan_real_v2,GTZAN_genre_0,cal_a,0,1,0.019312957301735878,0.7894307971000671,0.5016754269599915,0.5030790567398071,0.648230254650116,0.9999993443489076
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0013.flac|data/raw/gtzan_unique_v2/pop.00020.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_7,cal_c,1,1,0.29970166087150574,0.5595075488090515,0.5013924241065979,0.5023622512817383,0.8895660042762756,0.6960495114326477
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0031.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0275.wav,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_c,1,1,0.6472373604774475,0.07573944330215454,0.5037240982055664,0.5061095952987671,0.9573724269866944,0.3102427423000335
data/raw/gtzan_unique_v2/reggae.00050.wav,gtzan_real_v2,GTZAN_genre_8,cal_c,0,1,0.04335276782512665,0.9045377373695374,0.5010115504264832,0.5019515156745911,0.8538567423820496,0.999910831451416
data/raw/gtzan_unique_v2/blues.00079.wav,gtzan_real_v2,GTZAN_genre_0,cal_a,0,1,0.01769927330315113,0.864870548248291,0.5016040802001953,0.5030997395515442,0.627798318862915,0.999999225139618
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00080.wav,split_internal_mix,mix::R::GTZAN_genre_8,cal_a,1,1,0.08794621378183365,0.8594069480895996,0.5011109709739685,0.5020672678947449,0.8193719983100891,0.9995402693748474
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0017.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,split_internal_mix,mix::WF1::AudioLDM2,cal_a,1,1,0.013958741910755634,0.026681434363126755,0.5016710758209229,0.5031620264053345,0.7355817556381226,0.995915710926056
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,split_internal_mix,mix::R::AudioLDM2,cal_a,1,1,0.40823227167129517,0.035652853548526764,0.5032585859298706,0.5052785873413086,0.8912353515625,0.600409984588623
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0089.wav,split_internal_mix,mix::R::AudioLDM2,cal_a,1,1,0.5995090007781982,0.08615992963314056,0.5029228925704956,0.5050164461135864,0.92911559343338,0.5568817257881165
data/raw/gtzan_unique_v2/hiphop.00055.wav,gtzan_real_v2,GTZAN_genre_4,cal_b,0,1,0.06274908781051636,0.8745829463005066,0.5011281967163086,0.5017909407615662,0.8049812316894531,0.99984472990036
data/raw/gtzan_unique_v2/disco.00090.wav,gtzan_real_v2,GTZAN_genre_3,cal_b,0,1,0.018852204084396362,0.8725674748420715,0.5008615851402283,0.5015469789505005,0.8486928343772888,0.9999749064445496
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0043.wav|data\raw\fake_music_generated\fake_music_MusicGen_0060.wav,split_internal_mix,mix::WF2::MusicGen,cal_a,1,1,0.23906970024108887,0.014709044247865677,0.5019147396087646,0.5027211308479309,0.716583251953125,0.998971939086914
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320_WF2_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0089.wav,split_internal_mix,mix::WF2::AudioLDM2,cal_a,1,1,0.542527437210083,0.08776787668466568,0.5020126104354858,0.5030505061149597,0.8259783387184143,0.995053231716156
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0364.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0067.wav,split_internal_mix,mix::WF3::AudioLDM2,cal_c,1,1,0.6421457529067993,0.05227923393249512,0.5039929151535034,0.5063148140907288,0.9604027271270752,0.6917968988418579
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0038.flac|data/raw/gtzan_unique_v2/jazz.00078.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_5,cal_b,1,1,0.059493016451597214,0.7001659870147705,0.5012407302856445,0.5022008419036865,0.750166118144989,0.9997469782829284
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100_WF7_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,split_internal_mix,mix::WF7::AudioLDM2,cal_a,1,1,0.802605152130127,0.028396449983119965,0.50324547290802,0.505570650100708,0.9617847204208374,0.1423594951629638
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0003.flac,librispeech_dev,LibriSpeech,cal_c,1,0,0.826856791973114,0.026012785732746124,0.5019255876541138,0.5030022859573364,0.9112335443496704,0.1185062825679779
data/raw/gtzan_unique_v2/rock.00054.wav,gtzan_real_v2,GTZAN_genre_9,cal_c,0,1,0.10430862754583359,0.7986344695091248,0.5008733868598938,0.5016021132469177,0.8459686636924744,0.9999741911888124
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ007-0200.wav|data/raw/gtzan_unique_v2/rock.00061.wav,split_internal_mix,mix::WF7::GTZAN_genre_9,cal_a,1,1,0.2894896864891052,0.5477584004402161,0.5019243359565735,0.5035433769226074,0.8690137267112732,0.7036833167076111
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0025.flac|data/raw/gtzan_unique_v2/disco.00095.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_3,cal_b,1,1,0.3090084195137024,0.594188392162323,0.5028055906295776,0.5049195885658264,0.8907682299613953,0.7687870860099792
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/pop.00013.wav,split_internal_mix,mix::R::GTZAN_genre_7,cal_a,1,1,0.28147563338279724,0.8202818036079407,0.5015227794647217,0.5029297471046448,0.8031379580497742,0.9999915957450868
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9110555.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0033.wav,split_internal_mix,mix::bonafide::AudioLDM2,cal_b,1,1,0.6429269313812256,0.022150538861751556,0.5036648511886597,0.5061480402946472,0.946967363357544,0.662966251373291
data/raw/gtzan_unique_v2/reggae.00080.wav,gtzan_real_v2,GTZAN_genre_8,cal_a,0,1,0.03456304967403412,0.8481626510620117,0.5010971426963806,0.5021560192108154,0.8132946491241455,0.9992793202400208
data/raw/gtzan_unique_v2/hiphop.00060.wav,gtzan_real_v2,GTZAN_genre_4,cal_a,0,1,0.08403828740119934,0.8368403315544128,0.5011751651763916,0.5019210577011108,0.817539393901825,0.9996172785758972
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0039.flac|data\raw\fake_music_generated\fake_music_MusicGen_0278.wav,split_internal_mix,mix::LibriSpeech::MusicGen,cal_b,1,1,0.009221715852618217,0.019791584461927414,0.5013179779052734,0.502453088760376,0.7109673619270325,0.9998021125793456
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0136.wav|data/raw/gtzan_unique_v2/rock.00007.wav,split_internal_mix,mix::WF1::GTZAN_genre_9,cal_b,1,1,0.022129157558083534,0.8479530811309814,0.5011888146400452,0.5021242499351501,0.7768089771270752,0.9999915957450868
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5636788.flac|data/raw/gtzan_unique_v2/country.00060.wav,split_internal_mix,mix::A01::GTZAN_genre_2,cal_b,1,1,0.2538350820541382,0.8256919384002686,0.5022310018539429,0.5043196678161621,0.848217248916626,0.9279919266700744
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0136.wav|data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,split_internal_mix,mix::WF1::MusicGen,cal_b,1,1,0.5027628540992737,0.16068848967552185,0.5021688342094421,0.5035994052886963,0.8830853700637817,0.9824175238609314
data/raw/gtzan_unique_v2/jazz.00002.wav,gtzan_real_v2,GTZAN_genre_5,cal_b,0,1,0.020015953108668327,0.7100763320922852,0.5013608932495117,0.5028570294380188,0.7724122405052185,0.9999890327453612
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ042-0239.wav|data/raw/gtzan_unique_v2/rock.00008.wav,split_internal_mix,mix::WF7::GTZAN_genre_9,cal_a,1,1,0.519041121006012,0.42984020709991455,0.5015249848365784,0.5035245418548584,0.8846302032470703,0.6939888000488281
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0017_WF4_1.wav,wavefake_ajay,WF4,cal_a,1,0,0.715041995048523,0.02865905500948429,0.5022233724594116,0.5045340061187744,0.9546528458595276,0.0807414874434471
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0393.wav,wavefake_ajay,WF7,cal_c,1,0,0.85257488489151,0.02473992295563221,0.502692699432373,0.5049631595611572,0.96258944272995,0.1057298257946968
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8130994.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0007.wav,split_internal_mix,mix::A01::AudioLDM2,cal_b,1,1,0.5012001395225525,0.0327068567276001,0.5039582848548889,0.5065114498138428,0.944329023361206,0.6779139041900635
data/raw/gtzan_unique_v2/metal.00050.wav,gtzan_real_v2,GTZAN_genre_6,cal_c,0,1,0.0314067006111145,0.8401763439178467,0.5017572045326233,0.5032010078430176,0.6156757473945618,0.9999887347221376
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0187.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0011.wav,split_internal_mix,mix::WF4::AudioLDM2,cal_a,1,1,0.2649011015892029,0.11015941202640533,0.5027249455451965,0.5042725801467896,0.8226312398910522,0.9849040508270264
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044.wav|data/raw/gtzan_unique_v2/blues.00016.wav,split_internal_mix,mix::WF6::GTZAN_genre_0,cal_c,1,1,0.34701022505760193,0.33699676394462585,0.5034623146057129,0.5061097145080566,0.9193375706672668,0.6774408221244812
data\raw\fake_music_generated\fake_music_AudioLDM2_0055.wav,fake_music_generated,AudioLDM2,cal_b,0,1,0.01490005012601614,0.03457580506801605,0.5014529824256897,0.5020898580551147,0.6767208576202393,0.9999438524246216
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,split_internal_mix,mix::R::AudioLDM2,cal_a,1,1,0.16723942756652832,0.020666737109422684,0.5019499063491821,0.5026484727859497,0.7261714339256287,0.999874711036682
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0136.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0161.wav,split_internal_mix,mix::WF1::AudioLDM2,cal_b,1,1,0.4933805465698242,0.07248903065919876,0.5026384592056274,0.5047996044158936,0.933289110660553,0.9476183652877808
data/raw/gtzan_unique_v2/metal.00039.wav,gtzan_real_v2,GTZAN_genre_6,cal_c,0,1,0.01880543678998947,0.8736849427223206,0.5009799599647522,0.5019456744194031,0.7721397876739502,0.9999999403953552
data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,fake_music_generated,MusicGen,cal_b,0,1,0.01961098611354828,0.025101887062191963,0.5011887550354004,0.5018394589424133,0.6924874782562256,0.9998900890350342
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7598099.flac,asvspoof2019,A01,cal_b,1,0,0.8017305731773376,0.016765356063842773,0.5030661225318909,0.5051237344741821,0.9686861634254456,0.0507272407412529
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170142-0037.flac|data/raw/gtzan_unique_v2/jazz.00078.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_5,cal_b,1,1,0.016365837305784225,0.6498731970787048,0.5013483166694641,0.5024577379226685,0.6980149149894714,0.99993896484375
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0016.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0181.wav,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_b,1,1,0.009827294386923313,0.02703011780977249,0.5013099312782288,0.5029373168945312,0.7245781421661377,0.99960196018219
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0248.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,split_internal_mix,mix::WF4::AudioLDM2,cal_a,1,1,0.4521223306655884,0.11906308680772781,0.5026326775550842,0.5042702555656433,0.909944474697113,0.993872880935669
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0242.wav|data/raw/gtzan_unique_v2/metal.00050.wav,split_internal_mix,mix::WF2::GTZAN_genre_6,cal_c,1,1,0.30431753396987915,0.5841972827911377,0.5013716816902161,0.5025655627250671,0.8760805726051331,0.6945392489433289
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00019.wav,split_internal_mix,mix::R::GTZAN_genre_8,cal_a,1,1,0.5330464243888855,0.8394247889518738,0.5028854012489319,0.505111038684845,0.8999195694923401,0.972136914730072
data/raw/gtzan_unique_v2/disco.00035.wav,gtzan_real_v2,GTZAN_genre_3,cal_c,0,1,0.02947275899350643,0.8412792086601257,0.5010653138160706,0.5020920634269714,0.8012344837188721,0.9999528527259828
data/raw/gtzan_unique_v2/disco.00095.wav,gtzan_real_v2,GTZAN_genre_3,cal_b,0,1,0.031899046152830124,0.8525952696800232,0.5012446045875549,0.5021545886993408,0.8459545969963074,0.9997074604034424
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001_WF4_1.wav|data\raw\fake_music_generated\fake_music_MusicGen_0154.wav,split_internal_mix,mix::WF4::MusicGen,cal_c,1,1,0.7385071516036987,0.04288851469755173,0.5030025243759155,0.5054457187652588,0.969980239868164,0.0992912128567695
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8722988.flac,asvspoof2019,A01,cal_b,1,0,0.8197199106216431,0.03838101029396057,0.5038793683052063,0.5069740414619446,0.972063422203064,0.0349263921380043
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0013.flac,librispeech_dev,LibriSpeech,cal_c,1,0,0.7900767922401428,0.035522203892469406,0.5027178525924683,0.5047927498817444,0.963715434074402,0.0747938305139541
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0242.wav|data/raw/gtzan_unique_v2/pop.00081.wav,split_internal_mix,mix::WF2::GTZAN_genre_7,cal_c,1,1,0.020536622032523155,0.8365705609321594,0.501229465007782,0.5020769238471985,0.7921273112297058,0.9999478459358216
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/reggae.00069.wav,split_internal_mix,mix::R::GTZAN_genre_8,cal_a,1,1,0.02035270631313324,0.8038497567176819,0.501176655292511,0.502146303653717,0.8081097602844238,0.9998703002929688
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0006.flac,librispeech_dev,LibriSpeech,cal_b,1,0,0.8943527936935425,0.009634662419557571,0.5031824111938477,0.5061330199241638,0.9420167207717896,0.1162991821765899
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0248.wav|data\raw\fake_music_generated\fake_music_MusicGen_0052.wav,split_internal_mix,mix::WF4::MusicGen,cal_a,1,1,0.35009267926216125,0.06774578243494034,0.502188503742218,0.5033314228057861,0.8165459632873535,0.9995641708374025
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0269.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,split_internal_mix,mix::WF3::AudioLDM2,cal_b,1,1,0.14271776378154755,0.03247324749827385,0.5019992589950562,0.503662109375,0.7956125736236572,0.9963696599006652
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6094233.flac,asvspoof2019,A02,cal_b,1,0,0.815729022026062,0.02484908141195774,0.5038703083992004,0.5076190233230591,0.9684621691703796,0.0480733923614025
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0389.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0167.wav,split_internal_mix,mix::WF5::AudioLDM2,cal_a,1,1,0.015512429177761078,0.010896347463130951,0.5011889338493347,0.5019635558128357,0.6662281155586243,0.9999774694442748
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0039.flac|data/raw/gtzan_unique_v2/hiphop.00087.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_4,cal_c,1,1,0.32895219326019287,0.8945184350013733,0.5012329816818237,0.5020176768302917,0.866622269153595,0.9955518841743468
data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0001.flac,librispeech_dev,LibriSpeech,cal_c,1,0,0.8394336104393005,0.027577480301260948,0.5039530396461487,0.5065928101539612,0.9649624824523926,0.0765705928206443
data/raw/gtzan_unique_v2/reggae.00023.wav,gtzan_real_v2,GTZAN_genre_8,cal_c,0,1,0.0191215667873621,0.8720625042915344,0.5011818408966064,0.5018847584724426,0.8066878318786621,0.9999954104423524
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0095.wav,split_internal_mix,mix::R::AudioLDM2,cal_a,1,1,0.7906222343444824,0.027572494000196457,0.5026963353157043,0.5050913095474243,0.9529569149017334,0.1120853573083877
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0167.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,split_internal_mix,mix::WF5::AudioLDM2,cal_c,1,1,0.7653498649597168,0.18732000887393951,0.5024540424346924,0.5043340921401978,0.9681799411773682,0.1324010491371154
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0021.flac,librispeech_dev,LibriSpeech,cal_c,1,0,0.8501316905021667,0.04402339458465576,0.5038196444511414,0.5065460801124573,0.9701712727546692,0.0532096773386001
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0356.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,split_internal_mix,mix::WF5::AudioLDM2,cal_c,1,1,0.7524114847183228,0.034759923815727234,0.5027551651000977,0.5050538778305054,0.9674042463302612,0.1331813782453537
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ002-0032_WF1_1.wav,wavefake_ajay,WF1,cal_b,1,0,0.8049678206443787,0.025776516646146774,0.5028720498085022,0.505622386932373,0.9499412178993224,0.123715341091156
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0006.flac,librispeech_dev,LibriSpeech,cal_c,1,0,0.7949298620223999,0.03360021859407425,0.5021488666534424,0.5031787753105164,0.9289493560791016,0.1156171262264251
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0004.flac,librispeech_dev,LibriSpeech,cal_c,1,0,0.8726767897605896,0.030857089906930923,0.5039429664611816,0.5072841048240662,0.9689984321594238,0.0582746006548404
data/raw/gtzan_unique_v2/classical.00037.wav,gtzan_real_v2,GTZAN_genre_1,cal_a,0,1,0.017436882480978966,0.6563263535499573,0.5011929869651794,0.5024850368499756,0.8192009329795837,0.9999989867210388
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9745018.flac|data/raw/gtzan_unique_v2/rock.00086.wav,split_internal_mix,mix::bonafide::GTZAN_genre_9,cal_b,1,1,0.019074510782957077,0.8228456377983093,0.5014371275901794,0.5025454759597778,0.7792274951934814,0.994828164577484
data/raw/gtzan_unique_v2/pop.00073.wav,gtzan_real_v2,GTZAN_genre_7,cal_c,0,1,0.02627241052687168,0.8134444355964661,0.5014013648033142,0.5027348399162292,0.667205274105072,0.9999986290931702
data\raw\fake_music_generated\fake_music_AudioLDM2_0051.wav,fake_music_generated,AudioLDM2,cal_b,0,1,0.016271689906716347,0.02164532244205475,0.5011976957321167,0.5019776821136475,0.6586318612098694,0.999982476234436
data/raw/gtzan_unique_v2/reggae.00017.wav,gtzan_real_v2,GTZAN_genre_8,cal_a,0,1,0.020466990768909454,0.8791918754577637,0.5012518763542175,0.5020681619644165,0.7840113043785095,0.9999651312828064
data/raw/gtzan_unique_v2/disco.00019.wav,gtzan_real_v2,GTZAN_genre_3,cal_c,0,1,0.06066085025668144,0.842475175857544,0.5015223622322083,0.5027369856834412,0.7529206871986389,0.9999993443489076
data/raw/gtzan_unique_v2/jazz.00001.wav,gtzan_real_v2,GTZAN_genre_5,cal_b,0,1,0.01951693557202816,0.7620304226875305,0.5016077756881714,0.5035470128059387,0.8103847503662109,0.999994933605194
data\raw\fake_music_generated\fake_music_AudioLDM2_0011.wav,fake_music_generated,AudioLDM2,cal_a,0,1,0.010454337112605572,0.043055325746536255,0.5017262697219849,0.5026020407676697,0.6527391076087952,0.9996739625930786
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0031.wav|data/raw/gtzan_unique_v2/hiphop.00060.wav,split_internal_mix,mix::WF4::GTZAN_genre_4,cal_a,1,1,0.5218663811683655,0.7959451675415039,0.5026527643203735,0.5041832327842712,0.870999813079834,0.9882605075836182
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0017.wav,wavefake_ajay,WF1,cal_a,1,0,0.715041995048523,0.02865905500948429,0.5022192001342773,0.5045123100280762,0.95375794172287,0.0798714831471443
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0162.wav,wavefake_ajay,WF7,cal_b,1,0,0.8186911344528198,0.03269336372613907,0.5022786259651184,0.5048736929893494,0.9510547518730164,0.1095329225063324
data/raw/gtzan_unique_v2/rock.00061.wav,gtzan_real_v2,GTZAN_genre_9,cal_a,0,1,0.019251642748713493,0.8070982098579407,0.5013702511787415,0.5024218559265137,0.7996003031730652,0.9999780654907228
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0001.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0091.wav,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_b,1,1,0.5262455940246582,0.5806421637535095,0.503002941608429,0.5054982900619507,0.9075352549552916,0.7260528206825256
data/raw/gtzan_unique_v2/pop.00013.wav,gtzan_real_v2,GTZAN_genre_7,cal_a,0,1,0.0290965735912323,0.8226326107978821,0.5013184547424316,0.5022743344306946,0.7456043362617493,0.9999997615814208
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001_WF4_1.wav,wavefake_ajay,WF4,cal_c,1,0,0.6989165544509888,0.043919194489717484,0.502514123916626,0.5046960115432739,0.964941143989563,0.0810952484607696
data\raw\openslr_librispeech_asr\librispeech_dev_3752-4944-0066.flac,librispeech_dev,LibriSpeech,cal_b,1,0,0.8036967515945435,0.023925460875034332,0.5025365948677063,0.5040334463119507,0.925587236881256,0.1911514699459076
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170138-0017.flac,librispeech_dev,LibriSpeech,cal_b,1,0,0.8132181763648987,0.02922709286212921,0.502460777759552,0.5042723417282104,0.9152296781539916,0.1332167237997055
data/raw/gtzan_unique_v2/country.00093.wav,gtzan_real_v2,GTZAN_genre_2,cal_b,0,1,0.01993265189230442,0.8806741833686829,0.5012060403823853,0.5020368695259094,0.7699525952339172,0.9999988675117492
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/country.00034.wav,split_internal_mix,mix::R::GTZAN_genre_2,cal_a,1,1,0.30396509170532227,0.5978946089744568,0.5016196370124817,0.5032851099967957,0.8909962773323059,0.7042986750602722
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0021.flac|data/raw/gtzan_unique_v2/blues.00097.wav,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,cal_c,1,1,0.07202285528182983,0.863926887512207,0.5013549327850342,0.5030501484870911,0.8141272068023682,0.9999842643737792
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0011.wav,split_internal_mix,mix::R::AudioLDM2,cal_a,1,1,0.6976363062858582,0.5510082244873047,0.5016965866088867,0.5027384757995605,0.7949809432029724,0.9783024787902832
data/raw/gtzan_unique_v2/jazz.00078.wav,gtzan_real_v2,GTZAN_genre_5,cal_b,0,1,0.016675064340233803,0.6794679760932922,0.5012649893760681,0.5022830963134766,0.7327765822410583,0.9997761845588684
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0017.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0223.wav,split_internal_mix,mix::WF1::AudioLDM2,cal_a,1,1,0.4792073965072632,0.15144479274749756,0.5019407272338867,0.5033518671989441,0.904246985912323,0.8690847158432007
data\raw\fake_music_generated\fake_music_AudioLDM2_0227.wav,fake_music_generated,AudioLDM2,cal_b,0,1,0.011270551942288876,0.01631670631468296,0.5015323162078857,0.5019495487213135,0.6446338891983032,0.9996720552444458
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ045-0176.wav|data\raw\fake_music_generated\fake_music_MusicGen_0122.wav,split_internal_mix,mix::WF3::MusicGen,cal_c,1,1,0.015850506722927094,0.019219480454921722,0.5018511414527893,0.5025910139083862,0.6754641532897949,0.999850571155548
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8722988.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0297.wav,split_internal_mix,mix::A01::AudioLDM2,cal_b,1,1,0.4322596490383148,0.020478174090385437,0.5031399726867676,0.5052528977394104,0.912581980228424,0.9819536209106444
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0269.wav|data/raw/gtzan_unique_v2/reggae.00050.wav,split_internal_mix,mix::WF7::GTZAN_genre_8,cal_c,1,1,0.3027034401893616,0.8318881988525391,0.503485381603241,0.5057533383369446,0.9177036881446838,0.8440671563148499
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6094233.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0277.wav,split_internal_mix,mix::A02::AudioLDM2,cal_b,1,1,0.523063600063324,0.0375327542424202,0.5040298700332642,0.5066417455673218,0.9197919964790344,0.9005061984062195
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9048829.flac|data/raw/gtzan_unique_v2/metal.00042.wav,split_internal_mix,mix::A01::GTZAN_genre_6,cal_b,1,1,0.13302792608737946,0.7804258465766907,0.5015040040016174,0.5029448866844177,0.794842004776001,0.9971558451652528
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320.wav,wavefake_ajay,WF7,cal_a,1,0,0.8060339689254761,0.03445643559098244,0.5025767087936401,0.5044288635253906,0.9592154026031494,0.1879021525382995
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001.wav,wavefake_ajay,WF3,cal_c,1,0,0.6989165544509888,0.043919194489717484,0.502511739730835,0.5046896934509277,0.9626010656356812,0.0789166390895843
