path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,calibration_fold,augment
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ027-0124.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal_GTZAN_genre_6_37.wav,1,1,0,1,1,mix::wavefake_c8af24::gtzan_6_edd1,mix::WF3::GTZAN_genre_6,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ027-0124::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00061::10::26,mix::wavefake::LJ027-0124::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00061,wavefake::LJ027-0124,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_metal_metal.00061,partial_overlap,15.0,0.75,0.0,0.5,3.0,3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues_GTZAN_genre_0_29.wav,1,1,0,1,1,mix::wavefake_43bbb3::gtzan_0_cc2a,mix::WF7::GTZAN_genre_0,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00035::10::27,mix::wavefake::LJ017-0043::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00035,wavefake::LJ017-0043,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_blues_blues.00035,crossfade,-15.0,0.1,0.1,0.05,-6.0,-6.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock_GTZAN_genre_9_18.wav,1,1,0,1,1,mix::wavefake_43bbb3::gtzan_9_c95e,mix::WF7::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00064::10::28,mix::wavefake::LJ017-0043::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00064,wavefake::LJ017-0043,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_rock_rock.00064,simultaneous,-10.0,0.25,0.5,0.1,-3.0,-3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF3_1.wav|data\raw\sanchit-gandhi_gtzan\gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae_GTZAN_genre_8_8.wav,1,1,0,1,1,mix::wavefake_43bbb3::gtzan_8_a6d3,mix::WF3::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00012::10::29,mix::wavefake::LJ017-0043::gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00012,wavefake::LJ017-0043,gtzan::gtzan_real__home_sanchit_.cache_datasets_downloads_extracted_f729783d70a4541cc4c9d5649655490a9c660280bdbecddfe38a8a806c73f60e_genres_reggae_reggae.00012,voice_then_music,-5.0,0.5,1.0,0.25,0.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0053.wav,1,1,1,1,1,mix::wavefake_68e1c6::fake_music_AudioLDM2_5,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ044-0100::fake_music_AudioLDM2_0053::11::0,mix::wavefake::LJ044-0100::generated_music::fake_music_generator_0053,wavefake::LJ044-0100,generated_music::fake_music_generator_0053,partial_overlap,0.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF3_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0167.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_AudioLDM2_16,mix::WF3::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_AudioLDM2_0167::11::1,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0167,wavefake::LJ017-0043,generated_music::fake_music_generator_0167,crossfade,5.0,0.75,0.0,0.05,0.0,3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0005.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_AudioLDM2_0,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_AudioLDM2_0005::11::2,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0005,wavefake::LJ017-0043,generated_music::fake_music_generator_0005,simultaneous,10.0,0.1,0.1,0.1,3.0,-6.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100_WF7_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,1,1,1,1,1,mix::wavefake_68e1c6::fake_music_AudioLDM2_15,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ044-0100::fake_music_AudioLDM2_0157::11::3,mix::wavefake::LJ044-0100::generated_music::fake_music_generator_0157,wavefake::LJ044-0100,generated_music::fake_music_generator_0157,voice_then_music,15.0,0.25,0.5,0.25,-6.0,-3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100_WF7_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0043.wav,1,1,1,1,1,mix::wavefake_68e1c6::fake_music_AudioLDM2_4,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ044-0100::fake_music_AudioLDM2_0043::11::4,mix::wavefake::LJ044-0100::generated_music::fake_music_generator_0043,wavefake::LJ044-0100,generated_music::fake_music_generator_0043,music_then_voice,-15.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ016-0420.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0167.wav,1,1,1,1,1,mix::wavefake_d1c5a3::fake_music_AudioLDM2_16,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ016-0420::fake_music_AudioLDM2_0167::11::5,mix::wavefake::LJ016-0420::generated_music::fake_music_generator_0167,wavefake::LJ016-0420,generated_music::fake_music_generator_0167,partial_overlap,-10.0,0.75,0.0,0.05,0.0,3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0178.wav|data\raw\fake_music_generated\fake_music_MusicGen_0184.wav,1,1,1,1,1,mix::wavefake_bffad3::fake_music_MusicGen_18,mix::WF7::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0178::fake_music_MusicGen_0184::11::6,mix::wavefake::LJ048-0178::generated_music::fake_music_generator_0184,wavefake::LJ048-0178,generated_music::fake_music_generator_0184,crossfade,-5.0,0.1,0.1,0.1,3.0,-6.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0089.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_AudioLDM2_8,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_AudioLDM2_0089::11::7,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0089,wavefake::LJ017-0043,generated_music::fake_music_generator_0089,simultaneous,0.0,0.25,0.5,0.25,-6.0,-3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0007.wav,1,1,1,1,1,mix::wavefake_68e1c6::fake_music_AudioLDM2_0,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ044-0100::fake_music_AudioLDM2_0007::11::8,mix::wavefake::LJ044-0100::generated_music::fake_music_generator_0007,wavefake::LJ044-0100,generated_music::fake_music_generator_0007,voice_then_music,5.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0167.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_AudioLDM2_16,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_AudioLDM2_0167::11::9,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0167,wavefake::LJ017-0043,generated_music::fake_music_generator_0167,music_then_voice,10.0,0.75,0.0,0.05,0.0,3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_AudioLDM2_24,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_AudioLDM2_0241::11::10,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0241,wavefake::LJ017-0043,generated_music::fake_music_generator_0241,partial_overlap,15.0,0.1,0.1,0.1,3.0,-6.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ027-0124.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,1,1,1,1,1,mix::wavefake_c8af24::fake_music_AudioLDM2_24,mix::WF3::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ027-0124::fake_music_AudioLDM2_0241::11::11,mix::wavefake::LJ027-0124::generated_music::fake_music_generator_0241,wavefake::LJ027-0124,generated_music::fake_music_generator_0241,crossfade,-15.0,0.25,0.5,0.25,-6.0,-3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0149.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0159.wav,1,1,1,1,1,mix::wavefake_f40415::fake_music_AudioLDM2_15,mix::WF3::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ029-0149::fake_music_AudioLDM2_0159::11::12,mix::wavefake::LJ029-0149::generated_music::fake_music_generator_0159,wavefake::LJ029-0149,generated_music::fake_music_generator_0159,simultaneous,-10.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0178.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0025.wav,1,1,1,1,1,mix::wavefake_bffad3::fake_music_AudioLDM2_2,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0178::fake_music_AudioLDM2_0025::11::13,mix::wavefake::LJ048-0178::generated_music::fake_music_generator_0025,wavefake::LJ048-0178,generated_music::fake_music_generator_0025,voice_then_music,-5.0,0.75,0.0,0.05,0.0,3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0162.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0007.wav,1,1,1,1,1,mix::wavefake_a82212::fake_music_AudioLDM2_0,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0162::fake_music_AudioLDM2_0007::11::14,mix::wavefake::LJ048-0162::generated_music::fake_music_generator_0007,wavefake::LJ048-0162,generated_music::fake_music_generator_0007,music_then_voice,0.0,0.1,0.1,0.1,3.0,-6.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043.wav|data\raw\fake_music_generated\fake_music_MusicGen_0184.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_MusicGen_18,mix::WF5::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_MusicGen_0184::11::15,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0184,wavefake::LJ017-0043,generated_music::fake_music_generator_0184,partial_overlap,5.0,0.25,0.5,0.25,-6.0,-3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_AudioLDM2_10,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_AudioLDM2_0107::11::16,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0107,wavefake::LJ017-0043,generated_music::fake_music_generator_0107,crossfade,10.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0167.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_AudioLDM2_16,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_AudioLDM2_0167::11::17,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0167,wavefake::LJ017-0043,generated_music::fake_music_generator_0167,simultaneous,15.0,0.75,0.0,0.05,0.0,3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF3_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_AudioLDM2_10,mix::WF3::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_AudioLDM2_0107::11::18,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0107,wavefake::LJ017-0043,generated_music::fake_music_generator_0107,voice_then_music,-15.0,0.1,0.1,0.1,3.0,-6.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,1,1,1,1,1,mix::wavefake_68e1c6::fake_music_AudioLDM2_14,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ044-0100::fake_music_AudioLDM2_0147::11::19,mix::wavefake::LJ044-0100::generated_music::fake_music_generator_0147,wavefake::LJ044-0100,generated_music::fake_music_generator_0147,music_then_voice,-10.0,0.25,0.5,0.25,-6.0,-3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100_WF7_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0025.wav,1,1,1,1,1,mix::wavefake_68e1c6::fake_music_AudioLDM2_2,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ044-0100::fake_music_AudioLDM2_0025::11::20,mix::wavefake::LJ044-0100::generated_music::fake_music_generator_0025,wavefake::LJ044-0100,generated_music::fake_music_generator_0025,partial_overlap,-5.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF3_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0157.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_AudioLDM2_15,mix::WF3::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_AudioLDM2_0157::11::21,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0157,wavefake::LJ017-0043,generated_music::fake_music_generator_0157,crossfade,0.0,0.75,0.0,0.05,0.0,3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0149.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0005.wav,1,1,1,1,1,mix::wavefake_f40415::fake_music_AudioLDM2_0,mix::WF3::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ029-0149::fake_music_AudioLDM2_0005::11::22,mix::wavefake::LJ029-0149::generated_music::fake_music_generator_0005,wavefake::LJ029-0149,generated_music::fake_music_generator_0005,simultaneous,5.0,0.1,0.1,0.1,3.0,-6.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0140.wav|data\raw\fake_music_generated\fake_music_MusicGen_0036.wav,1,1,1,1,1,mix::wavefake_c8cf57::fake_music_MusicGen_3,mix::WF4::MusicGen,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0140::fake_music_MusicGen_0036::11::23,mix::wavefake::LJ048-0140::generated_music::fake_music_generator_0036,wavefake::LJ048-0140,generated_music::fake_music_generator_0036,voice_then_music,10.0,0.25,0.5,0.25,-6.0,-3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0140.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,1,1,1,1,1,mix::wavefake_c8cf57::fake_music_AudioLDM2_14,mix::WF4::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0140::fake_music_AudioLDM2_0147::11::24,mix::wavefake::LJ048-0140::generated_music::fake_music_generator_0147,wavefake::LJ048-0140,generated_music::fake_music_generator_0147,music_then_voice,15.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0178.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0089.wav,1,1,1,1,1,mix::wavefake_bffad3::fake_music_AudioLDM2_8,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0178::fake_music_AudioLDM2_0089::11::25,mix::wavefake::LJ048-0178::generated_music::fake_music_generator_0089,wavefake::LJ048-0178,generated_music::fake_music_generator_0089,partial_overlap,-15.0,0.75,0.0,0.05,0.0,3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100_WF7_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0005.wav,1,1,1,1,1,mix::wavefake_68e1c6::fake_music_AudioLDM2_0,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ044-0100::fake_music_AudioLDM2_0005::11::26,mix::wavefake::LJ044-0100::generated_music::fake_music_generator_0005,wavefake::LJ044-0100,generated_music::fake_music_generator_0005,crossfade,-10.0,0.1,0.1,0.1,3.0,-6.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,1,1,1,1,1,mix::wavefake_68e1c6::fake_music_AudioLDM2_24,mix::WF5::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ044-0100::fake_music_AudioLDM2_0241::11::27,mix::wavefake::LJ044-0100::generated_music::fake_music_generator_0241,wavefake::LJ044-0100,generated_music::fake_music_generator_0241,simultaneous,-5.0,0.25,0.5,0.25,-6.0,-3.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0025.wav,1,1,1,1,1,mix::wavefake_43bbb3::fake_music_AudioLDM2_2,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ017-0043::fake_music_AudioLDM2_0025::11::28,mix::wavefake::LJ017-0043::generated_music::fake_music_generator_0025,wavefake::LJ017-0043,generated_music::fake_music_generator_0025,voice_then_music,0.0,0.5,1.0,0.5,-3.0,0.0,cal_a,none
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0140.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0053.wav,1,1,1,1,1,mix::wavefake_c8cf57::fake_music_AudioLDM2_5,mix::WF4::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ048-0140::fake_music_AudioLDM2_0053::11::29,mix::wavefake::LJ048-0140::generated_music::fake_music_generator_0053,wavefake::LJ048-0140,generated_music::fake_music_generator_0053,music_then_voice,5.0,0.75,0.0,0.05,0.0,3.0,cal_a,none
data\raw\openslr_librispeech_asr\librispeech_dev_6319-275224-0002.flac,0,0,0,1,0,6319,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6319-275224-0002,libri::6319,libri::6319,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34615-0002.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34615-0002,libri::5895,libri::5895,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_6319-57405-0011.flac,0,0,0,1,0,6319,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6319-57405-0011,libri::6319,libri::6319,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_6319-57405-0003.flac,0,0,0,1,0,6319,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6319-57405-0003,libri::6319,libri::6319,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0003.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34622-0003,libri::5895,libri::5895,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_6319-275224-0020.flac,0,0,0,1,0,6319,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6319-275224-0020,libri::6319,libri::6319,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0010.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34629-0010,libri::5895,libri::5895,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0023.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34629-0023,libri::5895,libri::5895,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0000.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34622-0000,libri::5895,libri::5895,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0001.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34629-0001,libri::5895,libri::5895,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0021.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34622-0021,libri::5895,libri::5895,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0020.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34629-0020,libri::5895,libri::5895,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0002.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34622-0002,libri::5895,libri::5895,,,,,,,,,cal_b,none
data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0014.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34629-0014,libri::5895,libri::5895,,,,,,,,,cal_b,none
