path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_crossfade_sec,augment
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7062638.flac,1,1,0,1,0,LA_0097,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_7062638,asvspoof2019_LA_T_7062638,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3813028.flac,1,1,0,1,0,LA_0090,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3813028,asvspoof2019_LA_T_3813028,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8162147.flac,0,0,0,1,0,LA_0081,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_8162147,asvspoof2019_LA_T_8162147,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1675536.flac,0,0,0,1,0,LA_0097,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_1675536,asvspoof2019_LA_T_1675536,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5194064.flac,1,1,0,1,0,LA_0090,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5194064,asvspoof2019_LA_T_5194064,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2731323.flac,1,1,0,1,0,LA_0080,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_2731323,asvspoof2019_LA_T_2731323,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8554325.flac,1,1,0,1,0,LA_0080,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_8554325,asvspoof2019_LA_T_8554325,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3427363.flac,1,1,0,1,0,LA_0080,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3427363,asvspoof2019_LA_T_3427363,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1964808.flac,1,1,0,1,0,LA_0092,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_1964808,asvspoof2019_LA_T_1964808,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7437222.flac,1,1,0,1,0,LA_0086,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_7437222,asvspoof2019_LA_T_7437222,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8356405.flac,1,1,0,1,0,LA_0097,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_8356405,asvspoof2019_LA_T_8356405,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4353315.flac,1,1,0,1,0,LA_0080,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_4353315,asvspoof2019_LA_T_4353315,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1151489.flac,1,1,0,1,0,LA_0087,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_1151489,asvspoof2019_LA_T_1151489,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8856985.flac,1,1,0,1,0,LA_0086,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_8856985,asvspoof2019_LA_T_8856985,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5773803.flac,1,1,0,1,0,LA_0087,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5773803,asvspoof2019_LA_T_5773803,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4249998.flac,1,1,0,1,0,LA_0082,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_4249998,asvspoof2019_LA_T_4249998,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1131312.flac,0,0,0,1,0,LA_0092,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_1131312,asvspoof2019_LA_T_1131312,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7913619.flac,0,0,0,1,0,LA_0080,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_7913619,asvspoof2019_LA_T_7913619,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3683196.flac,0,0,0,1,0,LA_0087,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3683196,asvspoof2019_LA_T_3683196,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1186717.flac,0,0,0,1,0,LA_0086,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_1186717,asvspoof2019_LA_T_1186717,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1755508.flac,1,1,0,1,0,LA_0086,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_1755508,asvspoof2019_LA_T_1755508,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2245023.flac,1,1,0,1,0,LA_0082,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_2245023,asvspoof2019_LA_T_2245023,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8203104.flac,1,1,0,1,0,LA_0089,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_8203104,asvspoof2019_LA_T_8203104,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6066800.flac,0,0,0,1,0,LA_0091,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6066800,asvspoof2019_LA_T_6066800,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9291366.flac,1,1,0,1,0,LA_0092,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9291366,asvspoof2019_LA_T_9291366,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9048829.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9048829,asvspoof2019_LA_T_9048829,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9038804.flac,0,0,0,1,0,LA_0090,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9038804,asvspoof2019_LA_T_9038804,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7381944.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_7381944,asvspoof2019_LA_T_7381944,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2191167.flac,1,1,0,1,0,LA_0082,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_2191167,asvspoof2019_LA_T_2191167,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6556926.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6556926,asvspoof2019_LA_T_6556926,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1126227.flac,1,1,0,1,0,LA_0089,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_1126227,asvspoof2019_LA_T_1126227,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9745018.flac,0,0,0,1,0,LA_0091,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9745018,asvspoof2019_LA_T_9745018,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5497967.flac,1,1,0,1,0,LA_0085,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5497967,asvspoof2019_LA_T_5497967,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5322386.flac,0,0,0,1,0,LA_0097,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5322386,asvspoof2019_LA_T_5322386,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4506029.flac,1,1,0,1,0,LA_0081,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_4506029,asvspoof2019_LA_T_4506029,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5210129.flac,1,1,0,1,0,LA_0081,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5210129,asvspoof2019_LA_T_5210129,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3568369.flac,1,1,0,1,0,LA_0097,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3568369,asvspoof2019_LA_T_3568369,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5636704.flac,1,1,0,1,0,LA_0084,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5636704,asvspoof2019_LA_T_5636704,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9359739.flac,1,1,0,1,0,LA_0095,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9359739,asvspoof2019_LA_T_9359739,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8415843.flac,0,0,0,1,0,LA_0085,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_8415843,asvspoof2019_LA_T_8415843,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1304568.flac,1,1,0,1,0,LA_0096,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_1304568,asvspoof2019_LA_T_1304568,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7315409.flac,1,1,0,1,0,LA_0084,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_7315409,asvspoof2019_LA_T_7315409,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6208966.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6208966,asvspoof2019_LA_T_6208966,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3624750.flac,1,1,0,1,0,LA_0082,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3624750,asvspoof2019_LA_T_3624750,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6252888.flac,1,1,0,1,0,LA_0089,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6252888,asvspoof2019_LA_T_6252888,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4708329.flac,1,1,0,1,0,LA_0079,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_4708329,asvspoof2019_LA_T_4708329,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6875391.flac,1,1,0,1,0,LA_0085,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6875391,asvspoof2019_LA_T_6875391,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4073901.flac,1,1,0,1,0,LA_0096,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_4073901,asvspoof2019_LA_T_4073901,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3808520.flac,1,1,0,1,0,LA_0079,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3808520,asvspoof2019_LA_T_3808520,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5405802.flac,1,1,0,1,0,LA_0086,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5405802,asvspoof2019_LA_T_5405802,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2953953.flac,1,1,0,1,0,LA_0079,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_2953953,asvspoof2019_LA_T_2953953,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1497287.flac,1,1,0,1,0,LA_0087,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_1497287,asvspoof2019_LA_T_1497287,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2690019.flac,1,1,0,1,0,LA_0089,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_2690019,asvspoof2019_LA_T_2690019,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3128713.flac,1,1,0,1,0,LA_0084,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3128713,asvspoof2019_LA_T_3128713,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7807766.flac,1,1,0,1,0,LA_0079,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_7807766,asvspoof2019_LA_T_7807766,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2653144.flac,0,0,0,1,0,LA_0085,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_2653144,asvspoof2019_LA_T_2653144,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac,0,0,0,1,0,LA_0086,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5520907,asvspoof2019_LA_T_5520907,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1724630.flac,1,1,0,1,0,LA_0089,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_1724630,asvspoof2019_LA_T_1724630,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5645029.flac,1,1,0,1,0,LA_0089,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5645029,asvspoof2019_LA_T_5645029,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5566818.flac,1,1,0,1,0,LA_0082,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5566818,asvspoof2019_LA_T_5566818,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6804257.flac,1,1,0,1,0,LA_0081,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6804257,asvspoof2019_LA_T_6804257,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9100205.flac,1,1,0,1,0,LA_0095,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9100205,asvspoof2019_LA_T_9100205,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7500588.flac,0,0,0,1,0,LA_0092,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_7500588,asvspoof2019_LA_T_7500588,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8935473.flac,1,1,0,1,0,LA_0089,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_8935473,asvspoof2019_LA_T_8935473,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5741021.flac,1,1,0,1,0,LA_0090,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5741021,asvspoof2019_LA_T_5741021,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5359998.flac,0,0,0,1,0,LA_0080,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5359998,asvspoof2019_LA_T_5359998,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4398449.flac,1,1,0,1,0,LA_0085,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_4398449,asvspoof2019_LA_T_4398449,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5061056.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5061056,asvspoof2019_LA_T_5061056,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3913607.flac,1,1,0,1,0,LA_0080,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3913607,asvspoof2019_LA_T_3913607,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7754797.flac,1,1,0,1,0,LA_0081,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_7754797,asvspoof2019_LA_T_7754797,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9194689.flac,0,0,0,1,0,LA_0089,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9194689,asvspoof2019_LA_T_9194689,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2420983.flac,1,1,0,1,0,LA_0096,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_2420983,asvspoof2019_LA_T_2420983,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4546797.flac,0,0,0,1,0,LA_0086,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_4546797,asvspoof2019_LA_T_4546797,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6703105.flac,1,1,0,1,0,LA_0079,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6703105,asvspoof2019_LA_T_6703105,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6416841.flac,0,0,0,1,0,LA_0085,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6416841,asvspoof2019_LA_T_6416841,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4008959.flac,1,1,0,1,0,LA_0085,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_4008959,asvspoof2019_LA_T_4008959,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4590541.flac,1,1,0,1,0,LA_0087,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_4590541,asvspoof2019_LA_T_4590541,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9007890.flac,1,1,0,1,0,LA_0086,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9007890,asvspoof2019_LA_T_9007890,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3517928.flac,0,0,0,1,0,LA_0082,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3517928,asvspoof2019_LA_T_3517928,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9348735.flac,0,0,0,1,0,LA_0092,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9348735,asvspoof2019_LA_T_9348735,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5636788.flac,1,1,0,1,0,LA_0091,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5636788,asvspoof2019_LA_T_5636788,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7974784.flac,1,1,0,1,0,LA_0082,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_7974784,asvspoof2019_LA_T_7974784,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2627334.flac,1,1,0,1,0,LA_0080,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_2627334,asvspoof2019_LA_T_2627334,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3541528.flac,0,0,0,1,0,LA_0090,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3541528,asvspoof2019_LA_T_3541528,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2487449.flac,1,1,0,1,0,LA_0081,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_2487449,asvspoof2019_LA_T_2487449,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1410416.flac,0,0,0,1,0,LA_0087,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_1410416,asvspoof2019_LA_T_1410416,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6654603.flac,0,0,0,1,0,LA_0092,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6654603,asvspoof2019_LA_T_6654603,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4127674.flac,1,1,0,1,0,LA_0096,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_4127674,asvspoof2019_LA_T_4127674,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3039072.flac,1,1,0,1,0,LA_0087,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3039072,asvspoof2019_LA_T_3039072,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3527643.flac,0,0,0,1,0,LA_0092,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3527643,asvspoof2019_LA_T_3527643,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3727749.flac,1,1,0,1,0,LA_0081,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3727749,asvspoof2019_LA_T_3727749,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5132501.flac,1,1,0,1,0,LA_0097,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5132501,asvspoof2019_LA_T_5132501,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9860705.flac,1,1,0,1,0,LA_0095,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9860705,asvspoof2019_LA_T_9860705,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3093092.flac,1,1,0,1,0,LA_0079,A03,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_3093092,asvspoof2019_LA_T_3093092,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6745099.flac,1,1,0,1,0,LA_0097,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_6745099,asvspoof2019_LA_T_6745099,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5265141.flac,1,1,0,1,0,LA_0096,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5265141,asvspoof2019_LA_T_5265141,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9835939.flac,1,1,0,1,0,LA_0080,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_9835939,asvspoof2019_LA_T_9835939,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7939465.flac,0,0,0,1,0,LA_0080,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_7939465,asvspoof2019_LA_T_7939465,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8657027.flac,0,0,0,1,0,LA_0090,bonafide,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_8657027,asvspoof2019_LA_T_8657027,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8926123.flac,1,1,0,1,0,LA_0095,A02,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_8926123,asvspoof2019_LA_T_8926123,,,,,none
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5873461.flac,1,1,0,1,0,LA_0087,A01,asvspoof2019,asvspoof2019,Bisher/ASVspoof_2019_LA,asvspoof2019_LA_T_5873461,asvspoof2019_LA_T_5873461,,,,,none
