component,domain,path,group,duration,rms,peak,crest,zcr,abs_q10,abs_q50,abs_q90,silence_fraction,clipping_fraction,spectral_centroid,spectral_bandwidth,spectral_rolloff85,spectral_flatness,frame_rms_std,frame_rms_p90_p10,log_band_0,log_band_1,log_band_2,log_band_3,log_band_4,log_band_5,log_band_6,log_band_7,procedural_probability
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0058.wav,wavefake::LJ020-0058,9.404125,0.05762703615862493,0.656676709651947,11.395288625366229,0.19252494160110625,0.0005376210086978972,0.01611651759594679,0.09257555305957796,0.150234375,0.0,933.5339625928867,1383.1935806296601,906.25,0.09201739433599691,0.0020480314726154013,84.69491892251504,-0.0651507713225086,-1.1720963712553534,-1.7491275692878343,-2.121432428017472,-2.4897896663237318,-2.169668732832536,-2.0633968724759875,-1.5528769151592305,0.0034936434865908608
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2285472.flac,asvspoof::LA_0081,4.6244375,0.12488943945244846,0.999969482421875,8.006837782329967,0.13835653466684686,0.000274658203125,0.010406494140625,0.192108154296875,0.2812909678204106,1.351515724885459e-05,555.2562106658486,611.9234501838833,625.0,0.03779621701514498,0.005281940548758493,353.54733415209625,-0.03173695499856021,-1.4387596823644646,-1.603353716418577,-2.402368639206499,-2.817192188363868,-3.094983531412149,-2.727440510415527,-3.0114178949025803,0.006701414810024649
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7519722.flac,asvspoof::LA_0088,4.232375,0.10717892147031398,0.999969482421875,9.329908051918986,0.12713203479185434,0.000274658203125,0.0135498046875,0.174835205078125,0.29602173720428837,2.9534244957027673e-05,559.6323345899948,767.8784237017251,625.0,0.05033316664964202,0.004301656813168106,267.65473051333475,-0.026163362700296375,-1.4833589617986203,-2.0502814544119876,-2.3899021809432406,-2.96833774949043,-2.574554641820557,-2.247472755087996,-2.49081497493099,0.0017401609599556362
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5828339.flac,asvspoof::LA_0081,1.439,0.13393197485825892,1.0,7.46647692650173,0.21309125656951744,0.000457763671875,0.014251708984375,0.22906799316406257,0.1713429464906185,4.343293954134816e-05,718.47502273675,615.8822146519673,1250.0,0.024019678675430766,0.005458797563053641,271.5707663239376,-0.10399641342520709,-0.7512702112999192,-1.5411539486095993,-2.464042606977364,-2.7395227559924153,-3.654844077688218,-3.1381841658117233,-3.174233176177341,0.0006622888964733852
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3808520.flac,asvspoof::LA_0079,6.24125,0.10152531946046298,1.0,9.849759698509791,0.18982765699636486,0.000732421875,0.024932861328125,0.160919189453125,0.12574604446224716,3.004205888243541e-05,683.7752005756474,709.9501247927753,1000.0,0.037290827273247645,0.0038590618496480043,61.30729363648842,-0.07325678282208248,-0.9667281231740386,-1.7306356250203316,-1.6717050931596584,-2.4446750687792873,-3.263275054951304,-2.7477304957866115,-2.8403866179895703,0.0016338852417475945
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0031.wav,wavefake::LJ020-0031,8.1850625,0.06361270176301669,0.47218239307403564,7.4227690380626825,0.1739076086531926,0.000348732274142094,0.014354332815855742,0.10843635275959969,0.1911484375,0.0,934.651396992321,1397.7146395722446,875.0,0.10504415803914492,0.0023182190094577456,200.0567190783669,-0.061529813115301764,-1.2669776846871592,-1.768408695698463,-2.196256995867145,-2.4776003091093832,-1.8064559296239362,-1.76244354746782,-1.7354988241647238,0.00608851290053586
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1686933.flac,asvspoof::LA_0082,1.4024375,0.1263168717519751,1.0,7.916598836959118,0.08717354487922274,0.0009765625,0.040618896484375,0.210418701171875,0.10053923971656491,4.4565265831810684e-05,747.4483918167404,990.2643359920304,1343.75,0.025947927121006076,0.004342685527068084,121.72271129138917,-0.10285770110058721,-0.9174201973041681,-1.9199247784651106,-1.196598956895499,-1.872416263716176,-3.351264245176739,-3.4278359855583216,-4.0528202790927335,0.0006151010131786113
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8926123.flac,asvspoof::LA_0095,4.007375,0.10563190335913697,0.999969482421875,9.466547989976926,0.11639658748849759,0.000213623046875,0.0035400390625,0.1678466796875,0.37580710564895975,9.357746654605571e-05,354.6879890534411,862.3356657862216,437.5,0.04837167800152773,0.004516481033362344,306.5547526877415,-0.019830183828566314,-1.9941102771996955,-2.511845717257285,-2.2705987881897376,-1.8997641050472347,-2.0050405547783376,-2.5414758767583123,-3.1534611685834983,0.0011672892722153394
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0012.wav,wavefake::LJ009-0012,8.2315,0.058757242082921844,0.44896647334098816,7.641040617722986,0.2153923077524043,0.0004483714030357079,0.01471418421715498,0.09599373191595077,0.1450546875,0.0,1890.093398848628,2569.3383141436493,6812.5,0.1348261302341495,0.0021380412888450957,62.39905892970105,-0.13830600030924695,-1.2603039132345262,-1.9769413925521424,-2.2563667782927688,-2.369596824003403,-1.9468665345209046,-1.167899750688902,-0.9272978091494907,0.00023039170781903964
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9345319.flac,asvspoof::LA_0092,1.3109375,0.14228248573612354,0.999969482421875,7.028057439735864,0.10565462000572137,0.0009765625,0.020233154296875,0.2270446777343752,0.1004052443384982,4.767580452920143e-05,504.18207687247116,642.4054758695339,500.0,0.027347909979340376,0.0058902059463496964,136.6633598383082,-0.045745601391628726,-1.202332881521617,-1.59293405873579,-2.1664073083263897,-2.785464000138581,-2.7192392476466587,-3.0475520945407375,-3.3707543106327,0.0035972896861190895
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5933504.flac,asvspoof::LA_0084,4.139125,0.06949313700554931,1.0,14.389910185233774,0.14021895054737638,0.0001220703125,0.002288818359375,0.07733154296875,0.4464560746534594,9.059885845438347e-05,772.0632491031477,672.9564941977096,1125.0,0.05132749865567638,0.0031669823427821473,316.82106848461825,-0.08486840162111009,-0.8225261933032014,-2.0066102387438614,-2.121160449125892,-2.419943023060957,-2.9383488279462604,-2.483070962125695,-2.86248610183138,1.6362829156457388e-05
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0132.wav,wavefake::LJ008-0132,6.30425,0.050443843890768864,0.5181777477264404,10.272368395408227,0.17521092131222302,0.0003301883349195123,0.010310648009181023,0.07591264247894287,0.19976603085220287,0.0,1012.5769114522527,1338.4421831008533,1093.75,0.11507442224442285,0.0019556841382743864,124.39127562945568,-0.09274060734430777,-1.000786290560937,-1.5032414267121774,-1.9782128716460072,-2.289860543223725,-2.157657496911168,-1.5372094883620913,-2.0246019694857016,0.0008487700035262349
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7238340.flac,asvspoof::LA_0095,2.9513125,0.2303498437136569,1.0,4.341222828191189,0.06323591698432868,0.002593994140625,0.097442626953125,0.404052734375,0.04349759640837763,6.353105609792253e-05,224.31042779174322,329.068663746664,281.25,0.007409671696970688,0.007421780267178371,51.14169472530219,-0.013605704067543358,-1.5816559160960044,-2.7149947459743506,-2.8704592866595697,-3.053446328377479,-3.510054634486567,-3.8586012579696187,-4.47759048037306,0.621460008801504
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9623702.flac,asvspoof::LA_0079,3.143875,0.12721084283664602,0.999969482421875,7.860725234766,0.17411184668296853,0.001068115234375,0.033233642578125,0.21670227050781254,0.09283925092441653,1.9879925251481054e-05,751.6576998922127,834.1374696533576,968.75,0.03373524432799313,0.004567825303611885,55.83773954309774,-0.06730966249836103,-1.2511054359599754,-1.4944281869085636,-1.3326226100277605,-2.1541324253295144,-3.5756697185115955,-3.03053280710832,-3.12571935080004,0.0031303401089164333
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0394_WF5_1.wav,wavefake::LJ028-0394,8.336,0.0680075024591476,0.532093346118927,7.824038920390551,0.18399362495019492,0.000543467205716297,0.01625919993966818,0.10481630191206932,0.1510625,0.0,809.3222653619777,966.5899877064332,906.25,0.07955087369046242,0.0026307569169516276,76.84262243185759,-0.055870556378298346,-1.1225970421529186,-1.971723650527385,-1.963775294735695,-2.471060913616271,-2.1574235764195246,-2.234444607910493,-2.119232127522386,0.010670076437420692
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ042-0246.wav,wavefake::LJ042-0246,8.4869375,0.07209095349428908,0.5984373688697815,8.301143761639782,0.19054055109805546,0.0004885839822236451,0.0182948624715209,0.11382562592625618,0.1326484375,0.0,1236.274409263618,1818.5292152353286,1156.25,0.09401706695255795,0.002640454503679426,51.87295686104574,-0.1142323490698235,-0.931786365045541,-2.157098154165052,-2.1712646538245433,-2.6827910842141836,-1.7216608411508918,-1.2651876525802215,-1.5984574987092584,0.0019589829279935147
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5053542.flac,asvspoof::LA_0096,2.6670625,0.07948647709438753,1.0,12.580756331829042,0.13439726284214473,0.000152587890625,0.001190185546875,0.09136962890625,0.4573617978581304,2.343402151243175e-05,818.1915962745421,1163.5406888991288,1156.25,0.12202868746492918,0.0036630690192282953,233.8137288157523,-0.17760209465142726,-0.6106011884615369,-1.69702539428659,-1.5229304704965256,-1.7730189859869077,-1.8023026408422715,-2.19554114447423,-2.845754186242365,5.634589076891669e-06
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ042-0236.wav,wavefake::LJ042-0236,8.62625,0.07280847497993084,0.5786614418029785,7.947720948179214,0.2175407620372034,0.000756229175021872,0.017696984112262726,0.12042910680174829,0.12015625,0.0,1580.9707675431414,2346.575257173588,5656.25,0.11580510065665549,0.0027008147883728064,49.98734153202407,-0.10193050305717978,-1.8677436230374571,-1.7949561921738744,-2.223145704255342,-2.3471618632832,-1.4587266556816842,-1.130084864796458,-1.220182811465532,0.00326555233304368
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9054425.flac,asvspoof::LA_0079,5.69275,0.0672780692696142,1.0,14.863684568481588,0.14875443277011077,0.00018310546875,0.009490966796875,0.08611145019531241,0.3194853102630539,2.1957753282684117e-05,826.1250513622897,798.3154034760278,1125.0,0.07068894004606385,0.002843736387674296,241.80140433242948,-0.09532796022128019,-0.9232279333420136,-1.3426663820582836,-1.6605559864295212,-2.377274950946998,-2.837351914775901,-2.451396246497977,-2.892910952440531,0.00010017482259040585
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6747076.flac,asvspoof::LA_0088,2.0089375,0.20744175201548992,0.999969482421875,4.820483208930891,0.10270051645821666,0.001068115234375,0.083099365234375,0.35101318359375,0.0947951342438478,0.0003111097284012071,487.83690069924734,430.59811781575434,656.25,0.011053490271563764,0.006909180253588558,174.30073672546283,-0.020042732956814666,-1.5646433944346616,-1.893530531453819,-2.4090658534515317,-3.4180617641262265,-3.9304455774720304,-3.5334445064165982,-3.4168837712959874,5.6327077250186214e-06
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0073_WF6_1.wav,wavefake::LJ043-0073,6.8150625,0.04349634258315122,0.35094791650772095,8.068446578854756,0.19906456346294937,0.0005253423005342484,0.009404031559824944,0.06655996292829514,0.16635027191606827,0.0,1052.0024830210336,1636.6733270037091,1093.75,0.11775797785680839,0.0016206008512468137,58.92832194155387,-0.07996240561652777,-1.1102380670045453,-2.072767101135079,-2.167074663206164,-2.0335921301536537,-1.9717778921979237,-1.6732346832513905,-1.4663531753197323,0.0021886597343979608
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5395263.flac,asvspoof::LA_0080,5.1610625,0.14096150878705743,1.0,7.094135190555057,0.16704611509397405,0.00042724609375,0.020965576171875,0.23736572265625,0.18417961417828208,1.2109909538975743e-05,639.0993027598576,492.8152816749008,906.25,0.01710413912316531,0.005597423109343367,301.4776302135814,-0.06641882651170927,-0.8850772107170087,-2.1930161321804875,-2.568499498253102,-3.0270455920885095,-3.6628878280623094,-3.167277762603404,-3.2433689690814798,0.00814680234052383
voice,existing_fake,data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2245023.flac,asvspoof::LA_0082,4.067875,0.08979472798016115,0.999969482421875,11.136171409114395,0.0981793039870938,0.00018310546875,0.006378173828125,0.1360321044921875,0.3608302860830286,1.536428725071444e-05,500.02501276723086,539.8744479914883,531.25,0.015481729862074653,0.00380967224281192,335.8494411779067,-0.031357803818836204,-1.3383039018961178,-2.468594573060424,-1.7434922961916899,-2.7587679027266447,-3.5126286733835306,-3.6348387706062186,-4.4109023131752965,0.002417657032461453
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0211.wav,wavefake::LJ029-0211,7.349125,0.07059276997636166,0.5537441968917847,7.844205533756625,0.1328060551941149,0.0007214505167212337,0.017884207889437675,0.11003828421235085,0.12664773017195924,0.0,663.8545147950085,605.5790952037089,843.75,0.03931889051885372,0.002622059935457463,71.7857555576865,-0.044859482894371853,-1.168504962076069,-1.7588296646125214,-2.3812036855297283,-2.2409458761372845,-3.0230191174480336,-3.0367430163752687,-2.9568413553462394,0.033445562739538096
voice,existing_fake,data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0107_WF4_1.wav,wavefake::LJ044-0107,4.45825,0.0589760069797514,0.43237948417663574,7.331447249812746,0.15772945844022934,0.001340343034826219,0.020637765526771545,0.09807552471756936,0.07996411147871924,0.0,1126.8999699183694,1720.620649665645,1593.75,0.15482716241272657,0.0018365421143586675,19.7710192997597,-0.09721218596096386,-1.1074798499569083,-1.6465149405861268,-2.018349847232322,-1.8521281697813738,-1.6571676964482192,-1.606269997133,-1.5303224463969816,0.0012697443471556104
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00115__additive_formant.wav,proc::voice::train::00115,4.098,0.14296633207128934,0.8907470703125,6.230467393318408,0.06243994692451996,0.00518798828125,0.0472412109375,0.1905303955078126,0.02447840409956076,0.0,245.2208246994644,165.82924126207,375.0,0.0002506779639411446,0.005248161202651884,9.919450553680681,-0.0008891376299958536,-2.767536638099149,-3.513616352995198,-4.676600530982373,-5.286796143821689,-5.549823956201853,-5.774518515849914,-6.898822271428683,0.9956455288511278
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00053__codec_phase.wav,proc::voice::train::00053,6.802,0.22974935798117746,0.850128173828125,3.7002417821675606,0.07235070889728111,0.008148193359375,0.089263916015625,0.384185791015625,0.01329572184651573,0.0,292.3058045872837,173.86963885205117,406.25,1.5395890465001327e-05,0.007383660026428054,17.38233828313799,-0.002834469134577014,-2.2370488797833845,-3.181765052611084,-4.271666964996392,-6.68754495520338,-9.002870021229228,-9.006266640091777,-8.990880811627004,0.9998704238805205
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00087__codec_phase.wav,proc::voice::train::00087,5.553,0.206366158578436,0.80596923828125,3.905530072533263,0.09078528256440847,0.005789184570312522,0.066741943359375,0.3553466796875,0.019088780839186026,0.0,333.8943193684217,191.34078817683766,468.75,2.1297356723010996e-05,0.007033185974740157,18.249258561996573,-0.004012585614453807,-2.103026554235194,-2.923117932985989,-3.940680071268013,-6.460599328332176,-8.910645592758552,-8.911505176231554,-8.898641787234029,0.9992866313054825
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00031__codec_phase.wav,proc::voice::train::00031,4.019,0.17331995396306446,0.729461669921875,4.208757579507133,0.08559476229724897,0.00665283203125,0.0631561279296875,0.263153076171875,0.017510574769843246,0.0,356.84226374865796,204.1018514714165,500.0,2.7387040761346383e-05,0.005928637230718687,13.339560980391036,-0.005385477490378584,-1.959658086858909,-2.9134485330803153,-3.887687575462132,-6.322045913390526,-8.759643328079585,-8.761437304032311,-8.747621644712819,0.9982158249720294
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00115__codec_phase.wav,proc::voice::train::00115,4.098,0.20615296414435444,0.888427734375,4.309555955513191,0.06939466499916117,0.008453369140625,0.075714111328125,0.2967712402343752,0.01268911664226452,0.0,288.75895341578405,194.39361224590013,500.0,1.5500274999758575e-05,0.007064114760211553,10.046479010908785,-0.002244320304423631,-2.3387975429579906,-3.2685840690092594,-4.496087761090049,-6.808543390470704,-8.910185371196965,-8.911802708768452,-8.898303687572783,0.9997417263150439
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00069__pulse_lpc.wav,proc::voice::train::00069,5.521,0.18859934141212972,0.808929443359375,4.289142460957443,0.11322805230089998,0.01220703125,0.09283447265625,0.32061767578125,0.010324216627422568,0.0,499.73261718734693,475.44857079946956,718.75,0.01813248806875572,0.0048193554599159655,4.956722339580478,-0.029767747518548958,-1.3627054642164305,-1.756966323625163,-2.4791081510272632,-3.0029848483640897,-3.1858076795273496,-3.423108982212998,-4.593569418737744,0.9172888545497633
voice,procedural_fake,data/generated_v8/audio/train/voice/proc_voice_train_00112__codec_phase.wav,proc::voice::train::00112,5.467,0.2096304033743919,0.746917724609375,3.5630219309143265,0.09132169519040596,0.007080078125,0.08221435546875,0.37698059082031277,0.018360160965794767,0.0,320.84668623502716,202.296866591479,468.75,2.1275897426206893e-05,0.006987778237043209,17.109972482901572,-0.003921867579172773,-2.1239743930827784,-2.859908076842657,-4.03542561181907,-6.580126624875062,-8.924027813311483,-8.924086798230082,-8.912329482024013,0.9996152013242048
