path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,augment,data_role,split,calibration_fold,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns,upstream_label,p_file,p_voice,p_music,p_voice_present,p_music_present,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,upstream_split,voice_domain,voice_language,voice_channel,voice_mixed_music,music_domain,music_generator_family,file_composition,file_state,file_mix_mode,file_partial,duration_bucket,generator_family,file_error,voice_error,music_error
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0069.wav|data/raw/gtzan_unique_v2/jazz.00019.wav,1,1,0,1,1,mix::wavefake_1eabbc::gtzan_5_jazz.00019,mix::WF7::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ043-0069::gtzan_v2_jazz.00019::10::13,mix::wavefake::LJ043-0069::gtzan::gtzan_v2_jazz.00019,wavefake::LJ043-0069,gtzan::gtzan_v2_jazz.00019,simultaneous,-15.0,0.5,1.0,0.25,0.0,0.0,none,val_b,val_b,val_b,1,1,0,1,1,0.4382729026819558,0.4382729026819558,,False,True,30.013375,0.7148312330245972,8.6978826630002e-07,0.6917992234230042,8.144011758304259e-07,0.4134044647216797,0.9999998211860656,0.0767279341816902,0.679267406463623,unknown,0.34651755136683343,0.6318637339218047,1e-06,0.16089706681668758,0.7594505101442337,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_5,voice+music,FR,simultaneous,not_partial_or_unknown,>20,GTZAN_genre_5,FN,FN,correct
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0036.wav,0,0,0,1,0,wavefake_e3658a,R,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ043-0036,wavefake::LJ043-0036,wavefake::LJ043-0036,,none,,,,,,,none,val_b,val_b,val_b,0,0,0,1,0,0.914182595088264,0.914182595088264,,False,True,9.0745625,0.7802653908729553,0.5066986083984375,0.7854121327400208,0.5174505710601807,0.9801117181777954,0.1170144528150558,0.8089234232902527,0.0294603705406188,unknown,0.7643732658549753,0.820440552137548,0.5066986083984375,0.8517204970121384,0.05134889110922805,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,R,voice_only,single_real,none,not_partial_or_unknown,5-10,R,FP,FP,not_scored
data\raw\fake_music_generated\fake_music_AudioLDM2_0101.wav,1,0,1,0,1,fake_music_AudioLDM2_10,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0101,generated_music::fake_music_generator_0101,,generated_music::fake_music_generator_0101,none,,,,,,,none,val_b,val_b,val_b,1,0,1,0,1,0.910645970419628,0.910645970419628,,False,True,5.3804375,0.734079897403717,0.9999662637710572,0.7235260009765625,0.9999629259109496,0.5911341905593872,0.9999830722808838,0.0156759321689605,0.0210141744464635,unknown,0.9776448957692295,0.7870497193084903,0.9999662637710572,0.15954049676656717,0.2657563989050686,,,,,,,,,,,absent,unknown,clean_or_unknown,with_music,Udio-like,AudioLDM2,music_only,single_fake,none,not_partial_or_unknown,5-10,AudioLDM2,correct,not_scored,correct
data\raw\openslr_librispeech_asr\librispeech_dev_1993-147964-0004.flac,0,0,0,1,0,1993,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1993-147964-0004,libri::1993,libri::1993,,none,,,,,,,none,val_b,val_b,val_b,0,0,0,1,0,0.0245016806470746,0.0245016806470746,,False,True,7.3,0.7567139863967896,0.6041561365127563,0.7573170065879822,0.6181496381759644,0.9350811243057252,0.1492205560207367,0.782594621181488,0.0279282722622156,unknown,0.544210609493743,0.537050294671875,0.6041561365127563,0.8207162469625473,0.05825134320184587,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,LibriSpeech,voice_only,single_real,none,not_partial_or_unknown,5-10,LibriSpeech,FP,correct,not_scored
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4334140.flac|data/raw/gtzan_unique_v2/pop.00096.wav,0,0,0,1,1,mix::LA_0086::gtzan_7_pop.00096,mix::bonafide::GTZAN_genre_7,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_4334140::gtzan_v2_pop.00096::00::7,mix::asvspoof::LA_0086::gtzan::gtzan_v2_pop.00096,asvspoof::LA_0086,gtzan::gtzan_v2_pop.00096,music_then_voice,-15.0,0.75,1.0,0.5,3.0,-6.0,none,val_b,val_b,val_b,0,0,0,1,1,0.719109174346266,0.719109174346266,,False,True,34.965625,0.7276220917701721,4.062401046667219e-07,0.6943697929382324,3.775994912302849e-07,0.3886319100856781,0.9999995231628418,0.0286167506128549,0.8332923054695129,unknown,0.45167805827311946,0.7250682165430002,1e-06,0.1186205404810607,0.8749691098928452,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_7,voice+music,RR,music_then_voice,not_partial_or_unknown,>20,GTZAN_genre_7,correct,FP,correct
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0280.wav|data/raw/gtzan_unique_v2/jazz.00019.wav,1,1,0,1,1,mix::wavefake_8ba95c::gtzan_5_jazz.00019,mix::WF4::GTZAN_genre_5,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0280::gtzan_v2_jazz.00019::10::15,mix::wavefake::LJ008-0280::gtzan::gtzan_v2_jazz.00019,wavefake::LJ008-0280,gtzan::gtzan_v2_jazz.00019,music_then_voice,-5.0,0.1,0.1,0.05,-6.0,-6.0,none,val_b,val_b,val_b,1,1,0,1,1,0.4550846309317193,0.4550846309317193,,False,True,38.64675,0.6621641516685486,5.052980327491241e-07,0.6606040596961975,4.832461968362622e-07,0.6132339835166931,0.999999701976776,0.016539292410016,0.668844997882843,unknown,0.3387865255301355,0.6000402954474997,1e-06,0.16571296518668527,0.7516336739063263,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_5,voice+music,FR,music_then_voice,not_partial_or_unknown,>20,GTZAN_genre_5,FN,FN,correct
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0082.wav|data/raw/gtzan_unique_v2/reggae.00036.wav,1,1,0,1,1,mix::wavefake_c6bc85::gtzan_8_reggae.00036,mix::WF7::GTZAN_genre_8,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ020-0082::gtzan_v2_reggae.00036::10::3,mix::wavefake::LJ020-0082::gtzan::gtzan_v2_reggae.00036,wavefake::LJ020-0082,gtzan::gtzan_v2_reggae.00036,simultaneous,5.0,0.1,0.1,0.05,-6.0,-6.0,none,val_b,val_b,val_b,1,1,0,1,1,0.9679381351747712,0.9679381351747712,,False,True,30.013375,0.7283948063850403,0.0016695078229531,0.7244218587875366,0.0016529776621609,0.9077415466308594,0.9963871836662292,0.5199106335639954,0.8079981207847595,unknown,0.5428261289841466,0.8002578050219595,0.0016695078229531,0.6168683618307114,0.855095386505127,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_8,voice+music,FR,simultaneous,not_partial_or_unknown,>20,GTZAN_genre_8,correct,correct,correct
data\raw\openslr_librispeech_asr\librispeech_dev_1919-142785-0047.flac,0,0,0,1,0,1919,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1919-142785-0047,libri::1919,libri::1919,,none,,,,,,,none,val_b,val_b,val_b,0,0,0,1,0,0.021653357672806,0.021653357672806,,False,True,17.665,0.7385661005973816,0.521293044090271,0.733649730682373,0.5292140245437622,0.8956457376480103,0.1378596425056457,0.8062039613723755,0.0233462378382682,unknown,0.4933282631720624,0.5234922777200088,0.521293044090271,0.8285644054412842,0.05197458900511258,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,LibriSpeech,voice_only,single_real,none,not_partial_or_unknown,10-20,LibriSpeech,FP,correct,not_scored
data/raw/gtzan_unique_v2/jazz.00008.wav,0,0,0,0,1,gtzan_5_jazz.00008,GTZAN_genre_5,gtzan_real_v2,gtzan_real,sanchit-gandhi/gtzan,gtzan_v2_jazz.00008,gtzan::gtzan_v2_jazz.00008,,gtzan::gtzan_v2_jazz.00008,none,,,,,,,none,val_b,val_b,val_b,0,0,0,0,1,0.4607249566974434,0.4607249566974434,,False,True,30.013375,0.6916636824607849,5.071519353805343e-06,0.6768779754638672,4.767822247231379e-06,0.5328788161277771,0.9999943375587464,0.0180538557469844,0.6183772087097168,unknown,0.34857701954337206,0.6223820647317824,5.071519353805343e-06,0.14676009584218258,0.7137814909219742,,,,,,,,,,,absent,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_5,music_only,single_real,none,not_partial_or_unknown,>20,GTZAN_genre_5,correct,not_scored,correct
data\raw\fake_music_generated\fake_music_AudioLDM2_0017.wav,1,0,1,0,1,fake_music_AudioLDM2_1,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0017,generated_music::fake_music_generator_0017,,generated_music::fake_music_generator_0017,none,,,,,,,none,val_b,val_b,val_b,1,0,1,0,1,0.934093753313038,0.934093753313038,,False,True,5.2741875,0.7300662398338318,0.9999138116836548,0.7180460691452026,0.999906063079834,0.5509739518165588,0.9999464750289916,0.021630622446537,0.0380321443080902,unknown,0.9834814658457156,0.7912744938775935,0.9999138116836548,0.15396645478904247,0.2785107269883155,,,,,,,,,,,absent,unknown,clean_or_unknown,with_music,Udio-like,AudioLDM2,music_only,single_fake,none,not_partial_or_unknown,5-10,AudioLDM2,correct,not_scored,correct
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac|data/raw/gtzan_unique_v2/rock.00042.wav,0,0,0,1,1,mix::LA_0086::gtzan_9_rock.00042,mix::bonafide::GTZAN_genre_9,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_5520907::gtzan_v2_rock.00042::00::5,mix::asvspoof::LA_0086::gtzan::gtzan_v2_rock.00042,asvspoof::LA_0086,gtzan::gtzan_v2_rock.00042,simultaneous,10.0,0.25,0.1,0.1,-3.0,0.0,none,val_b,val_b,val_b,0,0,0,1,1,0.1661813930179363,0.1661813930179363,,False,True,30.013375,0.6696080565452576,0.0010409252718091,0.6664433479309082,0.0010149668669328,0.7494873404502869,0.9975712895393372,0.0675048306584358,0.859066903591156,unknown,0.2365814032064248,0.5185800574870612,0.0010409252718091,0.23800045810639855,0.8936930000782013,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_9,voice+music,RR,simultaneous,not_partial_or_unknown,>20,GTZAN_genre_9,correct,correct,correct
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0012.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0271.wav,1,0,1,1,1,mix::777::fake_music_AudioLDM2_27,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_777-126732-0012::fake_music_AudioLDM2_0271::01::1,mix::libri::777::generated_music::fake_music_generator_0271,libri::777,generated_music::fake_music_generator_0271,music_then_voice,0.0,0.5,0.5,0.5,-3.0,3.0,none,val_b,val_b,val_b,1,0,1,1,1,0.2690016963757885,0.2690016963757885,,False,True,10.11225,0.7277168035507202,0.6744040250778198,0.7050857543945312,0.6713460683822632,0.9710294008255004,0.5375591516494751,0.6033180952072144,0.0533588267862796,unknown,0.643957305776367,0.5901022713982407,0.6744040250778198,0.6952459216117859,0.17440890800207848,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,Udio-like,AudioLDM2,voice+music,RF,music_then_voice,not_partial_or_unknown,10-20,AudioLDM2,correct,correct,correct
data\raw\openslr_librispeech_asr\librispeech_dev_2277-149896-0028.flac,0,0,0,1,0,2277,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2277-149896-0028,libri::2277,libri::2277,,none,,,,,,,none,val_b,val_b,val_b,0,0,0,1,0,0.0296720990852148,0.0296720990852148,,False,True,2.9,0.7007683515548706,0.5229319334030151,0.7115853428840637,0.5288206338882446,0.9679458737373352,0.0921177938580513,0.8682557940483093,0.0224822424352169,unknown,0.4911752219213202,0.49943947581397385,0.5229319334030151,0.8931783139705658,0.0398911302909255,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,LibriSpeech,voice_only,single_real,none,not_partial_or_unknown,2-5,LibriSpeech,FP,correct,not_scored
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0268.wav,1,1,0,1,0,wavefake_f026a7,WF7,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ019-0268,wavefake::LJ019-0268,wavefake::LJ019-0268,,none,,,,,,,none,val_b,val_b,val_b,1,1,0,1,0,0.9986677328069132,0.9986677328069132,,False,True,9.195125,0.7557744383811951,0.5025948286056519,0.7553850412368774,0.5112941265106201,0.9718083143234252,0.1002871841192245,0.8085665702819824,0.0219243168830871,unknown,0.7844394269759956,0.8286424267089105,0.5025948286056519,0.8493770062923431,0.04151503369212145,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,voice_only,absent,WF7,voice_only,single_fake,none,not_partial_or_unknown,5-10,WF7,correct,correct,not_scored
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ007-0180.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0169.wav,1,1,1,1,1,mix::wavefake_416cd0::fake_music_AudioLDM2_16,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ007-0180::fake_music_AudioLDM2_0169::11::2,mix::wavefake::LJ007-0180::generated_music::fake_music_generator_0169,wavefake::LJ007-0180,generated_music::fake_music_generator_0169,simultaneous,10.0,0.1,0.1,0.1,3.0,-6.0,none,val_b,val_b,val_b,1,1,1,1,1,0.993790878637356,0.993790878637356,,False,True,7.1401875,0.745952844619751,0.8753240704536438,0.7492221593856812,0.8756665587425232,0.882462739944458,0.8328210115432739,0.1765111237764358,0.1818457990884781,unknown,0.9434212789133299,0.8203042548250326,0.8753240704536438,0.35299902781844134,0.34458960220217705,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,Udio-like,AudioLDM2,voice+music,FF,simultaneous,not_partial_or_unknown,5-10,AudioLDM2,correct,correct,correct
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0253.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0163.wav,1,1,1,1,1,mix::wavefake_b08f5e::fake_music_AudioLDM2_16,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0253::fake_music_AudioLDM2_0163::11::0,mix::wavefake::LJ008-0253::generated_music::fake_music_generator_0163,wavefake::LJ008-0253,generated_music::fake_music_generator_0163,partial_overlap,0.0,0.5,1.0,0.5,-3.0,0.0,none,val_b,val_b,val_b,1,1,1,1,1,0.3765698314734472,0.3765698314734472,,False,True,7.7431875,0.7259010076522827,0.9623647332191468,0.7340413331985474,0.9622849225997924,0.9493837952613832,0.9338245987892152,0.5611673593521118,0.1058304682374,unknown,0.8246518262291049,0.621101654798632,0.9623647332191468,0.6582214683294296,0.3128290008753538,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,Udio-like,AudioLDM2,voice+music,FF,partial_overlap,partial_or_crossfade,5-10,AudioLDM2,correct,FN,correct
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0361.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0117.wav,1,0,1,1,1,mix::wavefake_3dcb5e::fake_music_AudioLDM2_11,mix::R::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ019-0361::fake_music_AudioLDM2_0117::01::7,mix::wavefake::LJ019-0361::generated_music::fake_music_generator_0117,wavefake::LJ019-0361,generated_music::fake_music_generator_0117,partial_overlap,-5.0,0.1,0.0,0.1,3.0,-3.0,none,val_b,val_b,val_b,1,0,1,1,1,0.8946638902261083,0.8946638902261083,,False,True,13.46775,0.7581307888031006,0.9985097646713256,0.7594913244247437,0.9985055923461914,0.813818097114563,0.9974886775016784,0.1572999954223632,0.0591855831444263,unknown,0.9729932938958257,0.7990907192300027,0.9985097646713256,0.32142952084541315,0.2937613567337393,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,Udio-like,AudioLDM2,voice+music,RF,partial_overlap,partial_or_crossfade,10-20,AudioLDM2,correct,FP,correct
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2035-147960-0013.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0231.wav,1,0,1,1,1,mix::2035::fake_music_AudioLDM2_23,mix::LibriSpeech::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::librispeech_dev_2035-147960-0013::fake_music_AudioLDM2_0231::01::8,mix::libri::2035::generated_music::fake_music_generator_0231,libri::2035,generated_music::fake_music_generator_0231,crossfade,0.0,0.25,0.1,0.25,-6.0,0.0,none,val_b,val_b,val_b,1,0,1,1,1,0.0208643952341276,0.0208643952341276,,False,True,7.64875,0.7351119518280029,0.9715732336044312,0.742667019367218,0.971342146396637,0.9616295695304872,0.9607753157615662,0.4628322720527649,0.2916649281978607,unknown,0.7393615155078956,0.5208376848498404,0.9715732336044312,0.5875315964221954,0.4589425250887871,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,Udio-like,AudioLDM2,voice+music,RF,crossfade,partial_or_crossfade,5-10,AudioLDM2,correct,correct,correct
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0140.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0065.wav,1,1,1,1,1,mix::wavefake_7d8b1c::fake_music_AudioLDM2_6,mix::WF1::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0140::fake_music_AudioLDM2_0065::11::10,mix::wavefake::LJ008-0140::generated_music::fake_music_generator_0065,wavefake::LJ008-0140,generated_music::fake_music_generator_0065,partial_overlap,15.0,0.1,0.1,0.1,3.0,-6.0,none,val_b,val_b,val_b,1,1,1,1,1,0.9992986791061592,0.9992986791061592,,False,True,12.0620625,0.7916753888130188,0.4783809185028076,0.7896088361740112,0.4881386756896972,0.9779536128044128,0.1253900676965713,0.7876665592193604,0.0408946312963962,unknown,0.7793106689052114,0.8539623759009609,0.4783809185028076,0.8352383226156235,0.062018490396439974,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,Udio-like,AudioLDM2,voice+music,FF,partial_overlap,partial_or_crossfade,10-20,AudioLDM2,correct,correct,correct
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0107.wav,1,1,0,1,0,wavefake_045ed4,WF7,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ048-0107,wavefake::LJ048-0107,wavefake::LJ048-0107,,none,,,,,,,none,val_b,val_b,val_b,1,1,0,1,0,0.9804624096111498,0.9804624096111498,,False,True,2.3104375,0.6915183067321777,0.4313779771327972,0.7083015441894531,0.4217211902141571,0.9810519218444824,0.0677651092410087,0.8602303266525269,0.0274265725165605,unknown,0.7309662398476944,0.7782015375958693,0.4313779771327972,0.8904357254505157,0.03751120669767255,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,voice_only,absent,WF7,voice_only,single_fake,none,not_partial_or_unknown,2-5,WF7,correct,correct,not_scored
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0034.wav,1,1,0,1,0,wavefake_d70d2d,WF7,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ020-0034,wavefake::LJ020-0034,wavefake::LJ020-0034,,none,,,,,,,none,val_b,val_b,val_b,1,1,0,1,0,0.9911727161469068,0.9911727161469068,,False,True,2.6819375,0.696233332157135,0.5714589357376099,0.7135074138641357,0.569489598274231,0.973936915397644,0.105864018201828,0.8974289894104004,0.0248685367405414,unknown,0.8017548784373907,0.7847151473540666,0.5714589357376099,0.9165559709072113,0.04511740710586305,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,voice_only,absent,WF7,voice_only,single_fake,none,not_partial_or_unknown,2-5,WF7,correct,correct,not_scored
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0132.wav,1,1,0,1,0,wavefake_c5e69f,WF7,wavefake_ajay,wavefake_ajay,ajaykarthick/wavefake-audio,wavefake_ajay_LJ048-0132,wavefake::LJ048-0132,wavefake::LJ048-0132,,none,,,,,,,none,val_b,val_b,val_b,1,1,0,1,0,0.9986713435177288,0.9986713435177288,,False,True,6.768625,0.8058018088340759,0.5646125674247742,0.806877851486206,0.5811262726783752,0.9782286286354064,0.1290463507175445,0.813355028629303,0.0351032987236976,unknown,0.8203303529822793,0.8636626692391718,0.5646125674247742,0.8545734286308289,0.05858906172215932,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,voice_only,absent,WF7,voice_only,single_fake,none,not_partial_or_unknown,5-10,WF7,correct,correct,not_scored
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0287.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0253.wav,1,1,1,1,1,mix::wavefake_fa719a::fake_music_AudioLDM2_25,mix::WF7::AudioLDM2,split_internal_mix,mix,generated_after_split,mix::wavefake_ajay_LJ008-0287::fake_music_AudioLDM2_0253::11::6,mix::wavefake::LJ008-0287::generated_music::fake_music_generator_0253,wavefake::LJ008-0287,generated_music::fake_music_generator_0253,crossfade,-5.0,0.1,0.1,0.1,3.0,-6.0,none,val_b,val_b,val_b,1,1,1,1,1,0.9614183827447575,0.9614183827447575,,False,True,8.02825,0.7416865229606628,0.9995827674865724,0.7479221820831299,0.9995636343955994,0.7648193836212158,0.9996938109397888,0.1909209638833999,0.0184498243033885,unknown,0.9901608562101256,0.8076060808958913,0.9995827674865724,0.33439556881785387,0.2637608209624886,,,,,,,,,,,TTS_or_unknown,unknown,clean_or_unknown,with_music,Udio-like,AudioLDM2,voice+music,FF,crossfade,partial_or_crossfade,5-10,AudioLDM2,correct,correct,correct
data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0012.flac,0,0,0,1,0,777,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_777-126732-0012,libri::777,libri::777,,none,,,,,,,none,val_b,val_b,val_b,0,0,0,1,0,0.0162388634442416,0.0162388634442416,,False,True,4.835,0.7496080994606018,0.2142783254384994,0.7557074427604675,0.2086710482835769,0.9791040420532228,0.2241271585226059,0.8448696136474609,0.0286205429583787,unknown,0.31870926847483244,0.5295973286556938,0.2142783254384994,0.8784282207489014,0.0774971968494355,,,,,,,,,,,real_speech,unknown,clean_or_unknown,voice_only,absent,LibriSpeech,voice_only,single_real,none,not_partial_or_unknown,2-5,LibriSpeech,correct,correct,not_scored
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5520907.flac|data/raw/gtzan_unique_v2/classical.00001.wav,0,0,0,1,1,mix::LA_0086::gtzan_1_classical.00001,mix::bonafide::GTZAN_genre_1,split_internal_mix,mix,generated_after_split,mix::asvspoof2019_LA_T_5520907::gtzan_v2_classical.00001::00::13,mix::asvspoof::LA_0086::gtzan::gtzan_v2_classical.00001,asvspoof::LA_0086,gtzan::gtzan_v2_classical.00001,partial_overlap,15.0,0.25,0.1,0.1,-3.0,0.0,none,val_b,val_b,val_b,0,0,0,1,1,0.1557311265120661,0.1557311265120661,,False,True,31.8999375,0.680227518081665,2.2278965843725015e-05,0.6715551614761353,2.0730509277200326e-05,0.8633748888969421,0.9999103546142578,0.235239490866661,0.642322838306427,unknown,0.23502401696230013,0.5228786006107854,2.2278965843725015e-05,0.3922733403742313,0.7317197173833847,,,,,,,,,,,real_speech,unknown,clean_or_unknown,with_music,real_music,GTZAN_genre_1,voice+music,RR,partial_overlap,partial_or_crossfade,>20,GTZAN_genre_1,correct,correct,correct
